has_bbq,lon,division,extra_info,polling_place_name,address,state,booth_info,premises,opening_hours,polling_place_type,lat,has_nothing,has_caek,has_run_out,has_other,source,stall_name,stall_description,stall_website,first_report,latest_report,ess_stall_id,ess_stall_url
FALSE,152.922578,"KURWONGBAH, MORAYFIELD",Full Wheelchair Access,Burpengary South,"Burpengary State Secondary College, 196 Pitt Road, BURPENGARY",QLD,,"Burpengary State Secondary College, 196 Pitt Road, BURPENGARY",,,-27.169539,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.939765,"KURWONGBAH, MORAYFIELD",Full Wheelchair Access,Burpengary Meadows,"Burpengary Meadows State School, 153-187 Rowley Road, BURPENGARY",QLD,,"Burpengary Meadows State School, 153-187 Rowley Road, BURPENGARY",,,-27.159963,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.740906,MULGRAVE,Full Wheelchair Access,Bayview Heights,"St Mary's Catholic College, 58-63 Anderson Road, WOREE",QLD,,"St Mary's Catholic College, 58-63 Anderson Road, WOREE",,,-16.968818,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.731624,MULGRAVE,Full Wheelchair Access,Bentley Park,"St Therese's School, 135 Robert Road, BENTLEY PARK",QLD,,"St Therese's School, 135 Robert Road, BENTLEY PARK",,,-17.00765,FALSE,FALSE,FALSE,,,,,,,,,
TRUE,152.965702,"KURWONGBAH, MORAYFIELD",Assisted Wheelchair Access,Morayfield East,"Morayfield East State School, 107 Graham Road, MORAYFIELD",QLD,,"Morayfield East State School, 107 Graham Road, MORAYFIELD",,,-27.116471,FALSE,TRUE,FALSE,{},,,,,2017-11-24 23:56:20.576884+00,2017-11-24 23:56:20.576884+00,,
TRUE,152.934983,MOUNT OMMANEY,Assisted Wheelchair Access,Jindalee,"Jindalee State School, 114 Burrendah Road, JINDALEE",QLD,,"Jindalee State School, 114 Burrendah Road, JINDALEE",,,-27.53092,FALSE,TRUE,FALSE,{},,,,,2017-11-25 00:49:22.937167+00,2017-11-25 00:49:22.937167+00,,
TRUE,145.831578,MULGRAVE,,Aloomba,"Aloomba State School, Nielsen Street, ALOOMBA",QLD,,"Aloomba State School, Nielsen Street, ALOOMBA",,,-17.11002,FALSE,TRUE,FALSE,{},,,,,2017-11-25 00:49:41.346664+00,2017-11-25 00:49:41.346664+00,,
TRUE,152.918583,MOUNT OMMANEY,Full Wheelchair Access,Middle Park,"Middle Park State School, MacFarlane Street, MIDDLE PARK",QLD,,"Middle Park State School, MacFarlane Street, MIDDLE PARK",,,-27.560128,FALSE,FALSE,FALSE,{},,,,,2017-11-25 01:04:56.235906+00,2017-11-25 01:04:56.235906+00,,
FALSE,152.940504,MOUNT OMMANEY,Assisted Wheelchair Access,Jindalee South,"Twelve Apostles Catholic Church Hall, 111 Yallambee Road, JINDALEE",QLD,,"Twelve Apostles Catholic Church Hall, 111 Yallambee Road, JINDALEE",,,-27.54023,TRUE,FALSE,FALSE,{},,,,,2017-11-25 01:19:14.063926+00,2017-11-25 01:19:14.063926+00,,
FALSE,152.96619,"BANCROFT, KURWONGBAH, MORAYFIELD",Assisted Wheelchair Access,Burpengary North,"Burpengary Community Complex, 111 Station Road, BURPENGARY",QLD,,"Burpengary Community Complex, 111 Station Road, BURPENGARY",,,-27.15631,FALSE,TRUE,FALSE,{},,,,,2017-11-25 01:25:33.307198+00,2017-11-25 01:25:33.307198+00,,
TRUE,153.396966,"BURLEIGH, MUDGEERABA",,Reedy Creek,"Kings Christian Centre, 68 Gemvale Road, REEDY CREEK",QLD,,"Kings Christian Centre, 68 Gemvale Road, REEDY CREEK",,,-28.097868,FALSE,FALSE,FALSE,{},,,,,2017-11-25 03:16:14.198336+00,2017-11-25 03:16:14.198336+00,,
TRUE,152.957604,MOUNT OMMANEY,Assisted Wheelchair Access,Seventeen Mile Rocks,"iSee Church, 308 Seventeen Mile Rocks Road, SEVENTEEN MILE ROCKS",QLD,,"iSee Church, 308 Seventeen Mile Rocks Road, SEVENTEEN MILE ROCKS",,,-27.549924,FALSE,FALSE,FALSE,{},Twitter,,,,2017-11-25 04:09:31.495255+00,2017-11-25 04:09:31.495255+00,,
FALSE,152.980593,MOUNT OMMANEY,Assisted Wheelchair Access,Corinda South,"Corinda State School, 330 Cliveden Avenue, CORINDA",QLD,,"Corinda State School, 330 Cliveden Avenue, CORINDA",,,-27.549308,FALSE,FALSE,TRUE,"{""has_bacon_and_eggs"":true}",Facebook,,plants,,2017-11-24 23:12:56.562297+00,2017-11-25 05:14:01.00293+00,,
FALSE,145.772576,MULGRAVE,Full Wheelchair Access,Cairns City,"St Monica's College, Lake Street, CAIRNS CITY",QLD,,"St Monica's College, Lake Street, CAIRNS CITY",,,-16.917335,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.729315,MULGRAVE,Full Wheelchair Access,Edmonton,"Edmonton PCYC, Walker Road, EDMONTON",QLD,,"Edmonton PCYC, Walker Road, EDMONTON",,,-17.024463,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.745022,MULGRAVE,Full Wheelchair Access,White Rock,"White Rock State School, 114 Progress Road, WHITE ROCK",QLD,,"White Rock State School, 114 Progress Road, WHITE ROCK",,,-16.986736,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.871336,MULGRAVE,Assisted Wheelchair Access,Yarrabah,"Yarrabah State School, Gribble Street, YARRABAH",QLD,,"Yarrabah State School, Gribble Street, YARRABAH",,,-16.908284,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,146.777605,MUNDINGBURRA,Assisted Wheelchair Access,Annandale,"Annandale State School, Cnr Oleander & Yolanda Drive, ANNANDALE",QLD,,"Annandale State School, Cnr Oleander & Yolanda Drive, ANNANDALE",,,-19.315612,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,146.754827,MUNDINGBURRA,Assisted Wheelchair Access,Cranbrook,"Cranbrook State School, 20 Alice Street, CRANBROOK",QLD,,"Cranbrook State School, 20 Alice Street, CRANBROOK",,,-19.307623,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,146.777093,MUNDINGBURRA,,Mundingburra South,"Townsville Community Learning Centre, 78 Thompson Street, MUNDINGBURRA",QLD,,"Townsville Community Learning Centre, 78 Thompson Street, MUNDINGBURRA",,,-19.301429,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,146.738546,MUNDINGBURRA,Assisted Wheelchair Access,Riverside,"Goodstart Early Learning, 250 Riverside Boulevard, DOUGLAS",QLD,,"Goodstart Early Learning, 250 Riverside Boulevard, DOUGLAS",,,-19.318553,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,146.766765,MUNDINGBURRA,Assisted Wheelchair Access,University,"James Cook University, James Cook University Drive, DOUGLAS",QLD,,"James Cook University, James Cook University Drive, DOUGLAS",,,-19.32073,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.978952,MURRUMBA,Full Wheelchair Access,Dakabin,"Dakabin State High School, Marsden Road, DAKABIN",QLD,,"Dakabin State High School, Marsden Road, DAKABIN",,,-27.228724,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.742851,"BARRON RIVER, CAIRNS, MULGRAVE",Full Wheelchair Access,Edge Hill,"Edge Hill State School, 254 Pease Street, EDGE HILL",QLD,,"Edge Hill State School, 254 Pease Street, EDGE HILL",,,-16.90643,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.333365,"GAVEN, MUDGEERABA",Full Wheelchair Access,William Duncan,"William Duncan State School, Explorers Way, HIGHLAND PARK",QLD,,"William Duncan State School, Explorers Way, HIGHLAND PARK",,,-28.013624,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.029018,"BANCROFT, MURRUMBA",Assisted Wheelchair Access,Deception Bay South,"Deception Bay State High School, Government Street, DECEPTION BAY",QLD,,"Deception Bay State High School, Government Street, DECEPTION BAY",,,-27.200957,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.737116,CAIRNS,Full Wheelchair Access,Earlville,"Our Lady Help of Christians School, 18 Balaclava Road, EARLVILLE",QLD,,"Our Lady Help of Christians School, 18 Balaclava Road, EARLVILLE",,,-16.942298,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.745257,"CAIRNS, MULGRAVE",Full Wheelchair Access,Mooroobool,"Balaclava State School, 418 Mulgrave Road, MOOROOBOOL",QLD,,"Balaclava State School, 418 Mulgrave Road, MOOROOBOOL",,,-16.93781,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.024339,MURRUMBA,Full Wheelchair Access,Griffin,"Griffin State School, 19 Wesley Road, GRIFFIN",QLD,,"Griffin State School, 19 Wesley Road, GRIFFIN",,,-27.256713,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.990444,MURRUMBA,Assisted Wheelchair Access,Kallangur West,"Kruger Hall, Penson Park Ann Street, KALLANGUR",QLD,,"Kruger Hall, Penson Park Ann Street, KALLANGUR",,,-27.246431,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.102811,NANANGO,Assisted Wheelchair Access,Blackbutt,"Blackbutt State School, Crofton Street, BLACKBUTT",QLD,,"Blackbutt State School, Crofton Street, BLACKBUTT",,,-26.890192,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.818261,NANANGO,Assisted Wheelchair Access,Brooklands,"Rural Fire Brigade, Lord Street, BROOKLANDS",QLD,,"Rural Fire Brigade, Lord Street, BROOKLANDS",,,-26.742676,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.956091,NANANGO,Full Wheelchair Access,Cherbourg,"Aboriginal Council Chambers, 22 Barambah Avenue, CHERBOURG",QLD,,"Aboriginal Council Chambers, 22 Barambah Avenue, CHERBOURG",,,-26.290998,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.833229,NANANGO,,Cooyar,"Cooyar State School, 16 Gracey Street, COOYAR",QLD,,"Cooyar State School, 16 Gracey Street, COOYAR",,,-26.983284,FALSE,FALSE,FALSE,,,,,,,,,
TRUE,146.831716,MUNDINGBURRA,,Stuart,"Guppy's Early Childcare Centre, 353 Stuart Drive, STUART",QLD,,"Guppy's Early Childcare Centre, 353 Stuart Drive, STUART",,,-19.337035,FALSE,FALSE,FALSE,{},,,,,2017-11-24 23:20:24.9186+00,2017-11-24 23:20:24.9186+00,,
TRUE,145.783926,MULGRAVE,Full Wheelchair Access,Gordonvale,"Gordonvale State School Hall, 28 George Street, GORDONVALE",QLD,,"Gordonvale State School Hall, 28 George Street, GORDONVALE",,,-17.090223,FALSE,FALSE,FALSE,{},,,,,2017-11-25 00:06:53.713231+00,2017-11-25 00:06:53.713231+00,,
FALSE,146.7844,MUNDINGBURRA,Assisted Wheelchair Access,Annandale East,"Grammar Junior School, Macarthur Drive, ANNANDALE",QLD,,"Grammar Junior School, Macarthur Drive, ANNANDALE",,,-19.312608,TRUE,FALSE,FALSE,{},,,,,2017-11-25 00:51:10.112461+00,2017-11-25 00:51:10.112461+00,,
TRUE,151.906771,NANANGO,Full Wheelchair Access,Coolabunia,"Coolabunia State School, Cnr D'Aguilar Hwy and Mary Street, COOLABUNIA",QLD,,"Coolabunia State School, Cnr D'Aguilar Hwy and Mary Street, COOLABUNIA",,Public School,-26.593797,FALSE,FALSE,FALSE,{},The South Burnett Times,,,,2017-11-25 01:46:29.301643+00,2017-11-25 01:46:29.301643+00,,
TRUE,152.500498,NANANGO,Full Wheelchair Access,Coominya,"Coominya State School, 7 Cornhill Street, COOMINYA",QLD,,"Coominya State School, 7 Cornhill Street, COOMINYA",,Public School,-27.391428,FALSE,FALSE,FALSE,{},South Burnett Times,,,,2017-11-25 01:47:10.723264+00,2017-11-25 01:47:10.723264+00,,
FALSE,145.741934,"CAIRNS, MULGRAVE",Full Wheelchair Access,Woree,"Woree State High School, 42-80 Windarra Street, WOREE",QLD,,"Woree State High School, 42-80 Windarra Street, WOREE",,Public School,-16.961847,TRUE,FALSE,FALSE,{},Facebook,,,,2017-11-25 05:03:46.432558+00,2017-11-25 05:03:46.432558+00,,
FALSE,151.244868,NANANGO,Full Wheelchair Access,Durong,"Durong Community Hall, 8940 Chinchilla Wondai Road, DURONG SOUTH",QLD,,"Durong Community Hall, 8940 Chinchilla Wondai Road, DURONG SOUTH",,,-26.395844,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.718493,NANANGO,,Inverlaw,"Farmers Hall, 1136 Kingaroy-Burrandown Road, INVERLAW",QLD,,"Farmers Hall, 1136 Kingaroy-Burrandown Road, INVERLAW",,,-26.590791,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.56362,NANANGO,,Kilcoy,"Memorial Hall, Kennedy Street, KILCOY",QLD,,"Memorial Hall, Kennedy Street, KILCOY",,,-26.936168,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.829159,NANANGO,,Kingaroy,"Kingaroy State High School, Toomey Street, KINGAROY",QLD,,"Kingaroy State High School, Toomey Street, KINGAROY",,,-26.543639,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.855732,NANANGO,Assisted Wheelchair Access,Kingaroy East,"St Johns Lutheran School, 84 Ivy Street, KINGAROY",QLD,,"St Johns Lutheran School, 84 Ivy Street, KINGAROY",,,-26.536571,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.652514,NANANGO,Full Wheelchair Access,Kumbia,"Kumbia State School, 22 Bell Street, KUMBIA",QLD,,"Kumbia State School, 22 Bell Street, KUMBIA",,,-26.693841,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.799933,NANANGO,Assisted Wheelchair Access,Maidenwell,"Hall, Pool Street, MAIDENWELL",QLD,,"Hall, Pool Street, MAIDENWELL",,,-26.847369,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.77276,NANANGO,,Mondure,"Community Hall, 12 McConnell Way, MONDURE",QLD,,"Community Hall, 12 McConnell Way, MONDURE",,,-26.18031,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.310855,NANANGO,Assisted Wheelchair Access,Moore,"Soldiers Memorial Hall, D'Aguilar Highway, MOORE",QLD,,"Soldiers Memorial Hall, D'Aguilar Highway, MOORE",,,-26.898234,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.598977,NANANGO,,Mount Kilcoy,"Mount Kilcoy State School, 251 Jenkinsons Road, MOUNT KILCOY",QLD,,"Mount Kilcoy State School, 251 Jenkinsons Road, MOUNT KILCOY",,,-26.874379,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.940118,NANANGO,Full Wheelchair Access,Murgon,"PCYC South Burnett, 40-42 Macalister Street, MURGON",QLD,,"PCYC South Burnett, 40-42 Macalister Street, MURGON",,,-26.245679,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.004777,NANANGO,Full Wheelchair Access,Nanango,"Nanango State School, 39 Drayton Street (entry via Burnett St), NANANGO",QLD,,"Nanango State School, 39 Drayton Street (entry via Burnett St), NANANGO",,,-26.67351,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.050773,"CONDAMINE, NANANGO",Assisted Wheelchair Access,Crows Nest,"Crows Nest State School, 1 Littleton Street, CROWS NEST",QLD,,"Crows Nest State School, 1 Littleton Street, CROWS NEST",,,-27.265313,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.008542,"BANCROFT, MURRUMBA",Full Wheelchair Access,Murrumba Downs,"Undurba State School, 49 Ogg Road, MURRUMBA DOWNS",QLD,,"Undurba State School, 49 Ogg Road, MURRUMBA DOWNS",,,-27.261424,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.998953,"KURWONGBAH, MURRUMBA",Full Wheelchair Access,Kallangur East,"Community Centre, 1480 Anzac Avenue, KALLANGUR",QLD,,"Community Centre, 1480 Anzac Avenue, KALLANGUR",,,-27.248791,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.654217,"LOCKYER, NANANGO",Assisted Wheelchair Access,Fernvale,"Fernvale State School, Brisbane Valley Highway, FERNVALE",QLD,,"Fernvale State School, Brisbane Valley Highway, FERNVALE",,,-27.456304,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.045715,NANANGO,,Tansey,"Tansey Hall, 28 Tansey Hall Road, TANSEY",QLD,,"Tansey Hall, 28 Tansey Hall Road, TANSEY",,,-26.034757,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.37895,NANANGO,,Toogoolawah,"Toogoolawah State School, Gardner Street, TOOGOOLAWAH",QLD,,"Toogoolawah State School, Gardner Street, TOOGOOLAWAH",,,-27.090356,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.874746,NANANGO,,Wondai,"Memorial Town Hall, Cnr Mackenzie & Scott Streets, WONDAI",QLD,,"Memorial Town Hall, Cnr Mackenzie & Scott Streets, WONDAI",,,-26.317563,FALSE,FALSE,FALSE,,,,,,,,,
TRUE,153.055544,"BANCROFT, MURRUMBA",Assisted Wheelchair Access,Rothwell,"Grace Lutheran College, Mewes Road, ROTHWELL",QLD,,"Grace Lutheran College, Mewes Road, ROTHWELL",,,-27.218084,FALSE,FALSE,FALSE,{},,Grace Swimming Election Sausage Sizzle,Grab a democracy sausage *and* support your local swimming club! Win! ,,2017-11-24 23:09:12.552359+00,2017-11-24 23:09:12.552359+00,,
TRUE,151.600544,NANANGO,Assisted Wheelchair Access,Proston,"Proston State School, 94 Rodney Street, PROSTON",QLD,,"Proston State School, 94 Rodney Street, PROSTON",,Public School,-26.168593,FALSE,FALSE,FALSE,{},South Burnett Times,,,,2017-11-25 01:49:12.536225+00,2017-11-25 01:49:12.536225+00,,
FALSE,151.819403,NANANGO,Full Wheelchair Access,Tingoora,"Tingoora State School, Main Street, TINGOORA",QLD,,"Tingoora State School, Main Street, TINGOORA",,Public School,-26.363243,FALSE,TRUE,FALSE,{},South Burnett Times,,,,2017-11-25 01:55:30.972101+00,2017-11-25 01:55:30.972101+00,,
TRUE,151.838067,NANANGO,Full Wheelchair Access,Taabinga,"Taabinga State School, Railway Terrace, KINGAROY",QLD,,"Taabinga State School, Railway Terrace, KINGAROY",,Public School,-26.555298,FALSE,FALSE,FALSE,"{""has_free_text"":""Drinks""}",https://www.southburnetttimes.com.au/news/where-to-grab-your-democracy-sausage-this-saturday/3272723/,,,,2017-11-25 01:44:48.939484+00,2017-11-25 01:44:48.939484+00,,
TRUE,152.427088,NANANGO,Assisted Wheelchair Access,Esk,"Esk State School, 49 East Street, ESK",QLD,,"Esk State School, 49 East Street, ESK",,Public School,-27.246827,FALSE,FALSE,FALSE,{},The South Burnett Times,,,,2017-11-25 01:47:43.203093+00,2017-11-25 01:47:43.203093+00,,
TRUE,152.489173,NANANGO,Assisted Wheelchair Access,Mount Tarampa,"Mount Tarampa State School, Profkes Road, MOUNT TARAMPA",QLD,,"Mount Tarampa State School, Profkes Road, MOUNT TARAMPA",,,-27.455344,FALSE,TRUE,FALSE,{},,,,,2017-11-25 00:51:49.997166+00,2017-11-25 01:48:41.612532+00,,
FALSE,152.065398,NANANGO,Full Wheelchair Access,Goomeri,"Goomeri State School, Mactaggart Street, GOOMERI",QLD,,"Goomeri State School, Mactaggart Street, GOOMERI",,Public School,-26.179011,FALSE,TRUE,FALSE,{},South Burnett Times,,,,2017-11-25 01:49:49.965795+00,2017-11-25 01:49:49.965795+00,,
FALSE,151.621201,"CONDAMINE, NANANGO",,Quinalow,"Quinalow State School, Progress Street, QUINALOW",QLD,,"Quinalow State School, Progress Street, QUINALOW",,,-27.107189,TRUE,FALSE,FALSE,{},Twitter,,,,2017-11-25 01:21:26.248744+00,2017-11-25 01:50:28.183129+00,,
FALSE,151.846363,NANANGO,Full Wheelchair Access,Wheatlands,"Wheatlands State School, Byee Road, WHEATLANDS",QLD,,"Wheatlands State School, Byee Road, WHEATLANDS",,Public School,-26.224419,FALSE,TRUE,FALSE,{},South Burnett Times,,,,2017-11-25 01:57:39.23484+00,2017-11-25 01:57:39.23484+00,,
FALSE,151.811871,NANANGO,Full Wheelchair Access,Wooroolin,"Wooroolin State School, 34 Frederick Street, WOOROOLIN",QLD,,"Wooroolin State School, 34 Frederick Street, WOOROOLIN",,,-26.408786,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.977148,NANANGO,Full Wheelchair Access,Yarraman,"Yarraman State School, 17 John Street, YARRAMAN",QLD,,"Yarraman State School, 17 John Street, YARRAMAN",,,-26.840918,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.792982,NICKLIN,Full Wheelchair Access,Federal,"Federal State School, 40 Middle Creek Road, FEDERAL",QLD,,"Federal State School, 40 Middle Creek Road, FEDERAL",,,-26.392832,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.725059,NICKLIN,Assisted Wheelchair Access,Kenilworth,"Kenilworth State Community College, 3717 Maleny- Kenilworth Road, KENILWORTH",QLD,,"Kenilworth State Community College, 3717 Maleny- Kenilworth Road, KENILWORTH",,,-26.599056,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.900892,NICKLIN,Assisted Wheelchair Access,Kureelpa,"Public Hall, 2 - 4 Jewett Road, KUREELPA",QLD,,"Public Hall, 2 - 4 Jewett Road, KUREELPA",,,-26.617204,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.939952,NICKLIN,Assisted Wheelchair Access,Nambour West,"Nambour Heights Bowls Club, 54 Isabella Avenue, NAMBOUR",QLD,,"Nambour Heights Bowls Club, 54 Isabella Avenue, NAMBOUR",,,-26.624228,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.009078,"BUDERIM, NICKLIN, NINDERRY",Assisted Wheelchair Access,Forest Glen,"Sunshine Coast Grammar School, 372 Mons Road, FOREST GLEN",QLD,,"Sunshine Coast Grammar School, 372 Mons Road, FOREST GLEN",,,-26.682736,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.083593,"BUDERIM, MAROOCHYDORE, NINDERRY",Full Wheelchair Access,Maroochydore,"Millwell Road Community Centre, 11 Millwell Road East, MAROOCHYDORE",QLD,,"Millwell Road Community Centre, 11 Millwell Road East, MAROOCHYDORE",,,-26.655121,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.024983,"NICKLIN, NINDERRY",,Diddillibah,"Hall, 664 Diddillibah Road, DIDDILLIBAH",QLD,,"Hall, 664 Diddillibah Road, DIDDILLIBAH",,,-26.647653,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.088364,"MAROOCHYDORE, NINDERRY",Full Wheelchair Access,Coolum Beach North,"Uniting Church Hall, 22-26 Elizabeth Street, COOLUM BEACH",QLD,,"Uniting Church Hall, 22-26 Elizabeth Street, COOLUM BEACH",,,-26.528588,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.865162,"GLASS HOUSE, NICKLIN",Full Wheelchair Access,Mapleton,"Mapleton State School, 24 Flaxton Drive, MAPLETON",QLD,,"Mapleton State School, 24 Flaxton Drive, MAPLETON",,,-26.626471,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.077529,"MAROOCHYDORE, NINDERRY",Assisted Wheelchair Access,Coolum Beach,"Coolum State School, School Road, COOLUM BEACH",QLD,,"Coolum State School, School Road, COOLUM BEACH",,,-26.534287,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.063712,"BUDERIM, NINDERRY",Full Wheelchair Access,Buderim North,"Lakeshore Community Church of Christ Hall, 1 Lakeshore Avenue, BUDERIM",QLD,,"Lakeshore Community Church of Christ Hall, 1 Lakeshore Avenue, BUDERIM",,,-26.666261,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.091022,"MAROOCHYDORE, NINDERRY",Assisted Wheelchair Access,Mt Coolum,"Day Care Centre, 30 Suncoast Beach Drive, MOUNT COOLUM",QLD,,"Day Care Centre, 30 Suncoast Beach Drive, MOUNT COOLUM",,,-26.567171,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.052875,"BUDERIM, NINDERRY",Full Wheelchair Access,Buderim,"Buderim Mountain State School Hall, 8-42 Main Street, BUDERIM",QLD,,"Buderim Mountain State School Hall, 8-42 Main Street, BUDERIM",,,-26.68414,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.058389,"MAROOCHYDORE, NINDERRY",Assisted Wheelchair Access,Kuluin,"Kuluin State School, 41-67 Tallow Wood Drive, KULUIN",QLD,,"Kuluin State School, 41-67 Tallow Wood Drive, KULUIN",,,-26.659173,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.952549,NICKLIN,Full Wheelchair Access,Eumundi,"Eumundi State School, 22 Caplick Way, EUMUNDI",QLD,,"Eumundi State School, 22 Caplick Way, EUMUNDI",,,-26.473667,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.963178,"NICKLIN, NINDERRY",Assisted Wheelchair Access,Nambour,"Hungerford Hall, Nambour State High School, 7 Carrol Street, NAMBOUR",QLD,,"Hungerford Hall, Nambour State High School, 7 Carrol Street, NAMBOUR",,,-26.622597,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.958434,"GLASS HOUSE, NICKLIN",Full Wheelchair Access,Eudlo,"Public Hall, 19 Rosebed Street, EUDLO",QLD,,"Public Hall, 19 Rosebed Street, EUDLO",,,-26.72592,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.074922,"MAROOCHYDORE, NINDERRY",Full Wheelchair Access,Maroochydore High,"Maroochydore State High School, 160 Maroochydore Road, MAROOCHYDORE",QLD,,"Maroochydore State High School, 160 Maroochydore Road, MAROOCHYDORE",,,-26.652285,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.072926,NINDERRY,Full Wheelchair Access,Peregian Springs,"Peregian Springs State School, 191 The Avenue, PEREGIAN SPRINGS",QLD,,"Peregian Springs State School, 191 The Avenue, PEREGIAN SPRINGS",,,-26.499889,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.996957,NOOSA,Assisted Wheelchair Access,Boreen Point,"Lake Cootharaba Sailing Club, 24 Boreen Parade, BOREEN POINT",QLD,,"Lake Cootharaba Sailing Club, 24 Boreen Parade, BOREEN POINT",,,-26.285818,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.871156,NOOSA,,Kin Kin,"Kin Kin State School, 26 - 32 Main Street, KIN KIN",QLD,,"Kin Kin State School, 26 - 32 Main Street, KIN KIN",,,-26.263151,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.076998,NOOSA,Full Wheelchair Access,Noosaville,"Noosa Tigers AFL Club, 149 Weyba Road, NOOSAVILLE",QLD,,"Noosa Tigers AFL Club, 149 Weyba Road, NOOSAVILLE",,,-26.405734,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.996832,NOOSA,,Tinbeerwah,"Hall, 1 Sunrise Road, TINBEERWAH",QLD,,"Hall, 1 Sunrise Road, TINBEERWAH",,,-26.418203,FALSE,FALSE,FALSE,,,,,,,,,
TRUE,153.032103,NINDERRY,Full Wheelchair Access,Bli Bli,"Bli Bli State School, 12-38 School Road, BLI BLI",QLD,,"Bli Bli State School, 12-38 School Road, BLI BLI",,,-26.615058,FALSE,FALSE,FALSE,"{""has_bacon_and_eggs"":true}",,,,,2017-11-25 00:52:24.174487+00,2017-11-25 00:52:24.174487+00,,
TRUE,153.098779,NOOSA,Full Wheelchair Access,Noosa Junction,"Sunshine Beach State School, Bicentennial Drive, SUNSHINE BEACH",QLD,,"Sunshine Beach State School, Bicentennial Drive, SUNSHINE BEACH",,,-26.404986,FALSE,TRUE,FALSE,{},,,,,2017-11-25 00:53:15.801227+00,2017-11-25 00:53:15.801227+00,,
FALSE,152.945769,NICKLIN,,Burnside,"Burnside State High School, 52 Blaxland Road, BURNSIDE",QLD,,"Burnside State High School, 52 Blaxland Road, BURNSIDE",,,-26.63094,TRUE,FALSE,FALSE,{},Twitter,,,,2017-11-25 01:45:47.89052+00,2017-11-25 01:45:47.89052+00,,
