state,lon,division,booth_info,premises,opening_hours,polling_place_type,has_bbq,has_other,source,lat,polling_place_name,has_nothing,has_caek,address,extra_info,has_run_out,stall_name,stall_description,stall_website,first_report,latest_report
QLD,146.009191,"Hinchinbrook, Mulgrave",,State School,,Government School,FALSE,,,-17.522672,Goondi,FALSE,FALSE,"78 Maple Street, GOONDI, 4860",,,,,,,
QLD,139.491795,Mount Isa,,State School,,Government School,FALSE,,,-20.722923,Central,FALSE,FALSE,"49 Miles Street, MOUNT ISA, 4825",,,,,,,
QLD,152.784308,Ipswich,,State School,,Government School,FALSE,,,-27.618932,Silkstone,FALSE,FALSE,"Molloy Street, SILKSTONE, 4304",,,,,,,
QLD,152.488496,Beaudesert,,Church of Christ Hall,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.866323,Rosevale,FALSE,FALSE,"1048 Rosevale Road, ROSEVALE, 4340",,,,,,,
QLD,146.889769,Dalrymple,,State School,,Government School,FALSE,,,-20.103818,Ravenswood,FALSE,FALSE,"School Street, RAVENSWOOD, 4816",,,,,,,
QLD,153.103462,Redcliffe,,Memorial Hall,,Hall,FALSE,,,-27.259918,Woody Point South,FALSE,FALSE,"Cnr Oxley Ave & Hornibrook Esplanade, WOODY POINT, 4019",,,,,,,
QLD,152.460408,Burnett,,Bargara Service Centre (Council Office),,Other,FALSE,,,-24.832662,Bargara,FALSE,FALSE,"160 Hughes Road, BARGARA, 4670",,,,,,,
QLD,145.726675,Mulgrave,,Mulgrave Community Baptist Church Hall,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-17.019161,Sugarworld,FALSE,FALSE,"Walker Road, EDMONTON, 4869",,,,,,,
QLD,150.56031,Keppel,,State School,,Government School,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""Lamingtons""}",@sausagesizzles,-23.375458,Lakes Creek,FALSE,TRUE,"Paterson Street, LAKES CREEK, 4701",,,,,,,
QLD,142.249432,Mount Isa,,State School,,Government School,FALSE,,,-18.203486,Croydon,FALSE,FALSE,"Brown Street, CROYDON, 4871",,,,,,,
QLD,145.784135,Mulgrave,,State School Hall,,Government School,FALSE,,,-17.090163,Gordonvale,FALSE,FALSE,"28 George Street, GORDONVALE, 4865",,,,,,,
QLD,142.384306,Cook,,Bamaga High School - NPA State College P6-12 Campus,,Government School,FALSE,,,-10.896795,Bamaga,FALSE,FALSE,"24 Sagaukuz Street, BAMAGA, 4876",,,,,,,
QLD,148.886567,Gregory,,State School,,Government School,FALSE,,,-23.565658,Blackwater North,FALSE,FALSE,"Williams Street, BLACKWATER, 4717",,,,,,,
QLD,153.204472,"Waterford, Albert",,Beenleigh State High School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.715296,Beenleigh Central,FALSE,TRUE,"Alamein Street, BEENLEIGH, 4207",,,,,,,
QLD,150.545834,"Keppel, Rockhampton",,State School,,Government School,FALSE,,,-23.358952,Mount Archer,FALSE,FALSE,"Thozet Road, KOONGAL, 4701",,,,,,,
QLD,142.220386,"Cook, Cook, Cook, Cook",,Port Kennedy Hall,,Hall,FALSE,,,-10.583422,Thursday Island,FALSE,FALSE,"64 Douglas Street, THURSDAY ISLAND, 4875",,,,,,,
QLD,145.744613,"Barron River, Cairns, Mulgrave",,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://www.cairnspost.com.au/news/queensland-state-election-2015/the-cairns-post-brings-you-live-rolling-coverage-of-todays-queensland-state-election/story-fnr8w7hb-1227203078370,-16.938074,Balaclava,FALSE,FALSE,"418 Mulgrave Road, MOOROOBOOL, 4870",,,,,,,
QLD,142.213774,Cook,,Tagai State College Thursday Island Secondary Campus,,Government School,FALSE,,,-10.577618,Tamwoy Town,FALSE,FALSE,"21 Alpin Road, TAMWOY TOWN, 4875",,,,,,,
QLD,153.081468,Buderim,,Immanuel Lutheran College,,Private School,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-26.67571,Immanuel,FALSE,FALSE,"126 Wises Road, BUDERIM, 4556",,,,,,,
QLD,152.895436,Moggill,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",https://pullenvaless.eq.edu.au/Calendarandnews/News/Pages/Election-Day-Cake-Stall-and-Fundraiser.aspx,-27.532881,Pullenvale,FALSE,TRUE,"120 Grandview Road, PULLENVALE, 4069",,,,,,,
QLD,146.812904,"Burdekin, Townsville",,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-19.304693,Oonoonba,FALSE,TRUE,"83 Fairfield Waters Drive, OONOONBA, 4811",,,,,,,
QLD,153.276575,"Albert, Coomera",,State School,,Government School,FALSE,,,-27.800367,Ormeau,FALSE,FALSE,"Mirambeena Drive, PIMPAMA, 4209",,,,,,,
QLD,153.15417,Lytton,,State School,,Government School,FALSE,,,-27.45457,Wynnum West,FALSE,FALSE,"2036 Wynnum Road, WYNNUM WEST, 4178",,,,,,,
QLD,151.703618,Condamine,,Central State School,,Government School,FALSE,,,-27.678037,Southbrook,FALSE,FALSE,"1 School Road, SOUTHBROOK, 4352",,,,,,,
QLD,146.812668,Burdekin,,State School,,Government School,FALSE,,,-19.324432,Wulguru,FALSE,FALSE,"Edison Street, WULGURU, 4811",,,,,,,
QLD,145.488127,Dalrymple,,State High School,,Government School,FALSE,,,-17.260032,Atherton North,FALSE,FALSE,"Maunds Road, ATHERTON, 4883",,,,,,,
QLD,151.125902,Gladstone,,State School,,Government School,FALSE,,,-23.847053,Yarwun,FALSE,FALSE,"35 Butler Street, YARWUN, 4694",,,,,,,
QLD,153.041103,Nudgee,,Church of Christ Hall,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.359591,Zillmere North,FALSE,FALSE,"367 Zillmere Road, ZILLMERE, 4034",,,,,,,
QLD,153.386011,"Broadwater, Southport",,Presbyterian Church,,Church,FALSE,,,-27.938693,Arundel East,FALSE,FALSE,"132 Allied Drive, ARUNDEL, 4214",,,,,,,
QLD,152.675183,Gympie,,State School,,Government School,FALSE,,,-26.199724,One Mile,FALSE,FALSE,"1 John Street, GYMPIE, 4570",,,,,,,
QLD,152.426167,Nanango,,State School,,Government School,FALSE,,,-27.247629,Esk,FALSE,FALSE,"49 East Street, ESK, 4312",,,,,,,
QLD,152.984914,Gympie,,Veterans Community Hall,,Hall,FALSE,,,-25.970908,Cooloola Cove,FALSE,FALSE,"cnr Nautilus & Santamaria Avenue, COOLOOLA COVE, 4580",,,,,,,
QLD,153.356127,Mudgeeraba,,Catholic Church Mudgeeraba,,Church,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-28.09775,Bonogin,FALSE,TRUE,"2A Wallaby Drive, MUDGEERABA, 4213",Raffle,,,,,,
QLD,151.264014,Condamine,,"Central State School, Kavney Hall",,Government School,FALSE,,e,-27.185631,Dalby,FALSE,FALSE,"Jimbour Street, DALBY, 4405",,,,,,,
QLD,151.929056,Southern Downs,,Hospital,,Hospital,FALSE,,,-28.661451,Stanthorpe Hospital,FALSE,FALSE,"McGregor Terrace, STANTHORPE, 4380",,,,,,,
QLD,153.082338,"Greenslopes, Mansfield",,Mt Gravatt Showground Industrial Shed,,Other,FALSE,,,-27.54448,Mt Gravatt West,FALSE,FALSE,"1644 Logan Road, MOUNT GRAVATT, 4122",,,,,,,
QLD,149.145777,Mirani,,State School,,Government School,FALSE,,,-21.260541,Chelona,FALSE,FALSE,"Dunrock Road, CHELONA, 4740",,,,,,,
QLD,153.080862,Redcliffe,,Clontarf Beach State School Hall,,Government School,FALSE,,,-27.254298,Clontarf,FALSE,FALSE,"91 Elizabeth Avenue, CLONTARF, 4019",,,,,,,
QLD,152.985285,Mount Coot-tha,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@snurb_dot_info,-27.467041,Rainworth,FALSE,TRUE,"185 Boundary Road, BARDON, 4065",,,,,,,
QLD,150.737743,Keppel,,State School Hall,,Government School,FALSE,,,-23.076633,Farnborough,FALSE,FALSE,"8 Hinz Avenue, FARNBOROUGH, 4703",,,,,,,
QLD,152.67844,Maryborough,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-25.525093,Sunbury,FALSE,FALSE,"545 Alice Street, MARYBOROUGH, 4650",,,,,,,
QLD,151.878401,Southern Downs,,State School,,Government School,FALSE,,,-28.655684,Broadwater,FALSE,FALSE,"638 Texas Road, BROADWATER, 4380",,,,,,,
QLD,150.356085,Mirani,,Hall,,Hall,FALSE,,,-23.302863,Alton Downs,FALSE,FALSE,"1569 Ridgelands Road, ALTON DOWNS, 4702",,,,,,,
QLD,153.125,Lytton,,Scout Hall,,Hall,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.449444,Hemmant,FALSE,TRUE,"Doughboy Parade (cnr Boonoo Street), HEMMANT, 4174",,,,,,,
QLD,151.908721,Southern Downs,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-28.702587,Severnlea,FALSE,FALSE,"Cnr Beverley & Turners Roads, SEVERNLEA, 4380",,,,,,,
QLD,150.821139,Keppel,,State School - The Hall,,Government School,FALSE,,,-23.259336,Emu Park,FALSE,FALSE,"Hill Street, EMU PARK, 4710",,,,,,,
QLD,153.129898,Springwood,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.591123,Rochedale South,FALSE,FALSE,"Wendron Street, ROCHEDALE SOUTH, 4123",,,,,,,
QLD,145.768493,"Barron River, Cairns, Mulgrave",,Hospital,,Hospital,FALSE,,,-16.912517,Cairns Hospital,FALSE,FALSE,"Esplanade, CAIRNS, 4870",,,,,,,
QLD,153.268654,Redlands,,Lake Sherrin Homes For The Aged,,Other,FALSE,,,-27.574064,Thornlands West,FALSE,FALSE,"340 Boundary Road, THORNLANDS, 4164",,,,,,,
QLD,153.102041,Maroochydore,,Maroochydore Presbyterian Church Hall,,Church,FALSE,,,-26.666305,Alexandra Headland,FALSE,FALSE,"45 Okinja Road, ALEXANDRA HEADLAND, 4572",,,,,,,
QLD,151.260788,Gladstone,,Gladstone Kindergarten,,Kindergarten,FALSE,,,-23.847247,Gladstone Valley,FALSE,FALSE,"149 Auckland Street, GLADSTONE, 4680",,,,,,,
QLD,153.376348,"Burleigh, Mermaid Beach, Mudgeeraba",,Robina State High School,,Government School,FALSE,,,-28.074783,Robina Town,FALSE,FALSE,"Investigator Drive, ROBINA, 4226",,,,,,,
QLD,152.051634,Lockyer,,State School,,Government School,FALSE,,,-27.45913,Murphys Creek,FALSE,FALSE,"Murphys Creek Road, MURPHYS CREEK, 4352",,,,,,,
QLD,152.994129,"Ashgrove, Mount Coot-tha",,St Finbarr's Hall,,Church,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://www.couriermail.com.au/questnews/north/queensland-election-2015-polling-booths-in-brisbanes-northwest/story-fni9r1kg-1227200826424,-27.445933,Ashgrove,FALSE,TRUE,"Beth Eden Terrace, ASHGROVE, 4060",,,,,,,
QLD,148.160928,Gregory,,State School,,Government School,FALSE,,,-23.524656,Emerald,FALSE,FALSE,"49 Anakie Street, EMERALD, 4720",,,,,,,
QLD,147.978984,Warrego,,Shire Hall,,Government School,FALSE,,,-26.486399,Mitchell,FALSE,FALSE,"2 - 6 Cambridge Street, MITCHELL, 4465",,,,,,,
QLD,151.269633,Gladstone,,State School,,Government School,FALSE,,,-23.861807,Gladstone South,FALSE,FALSE,"153 Toolooa Street, GLADSTONE, 4680",,,,,,,
QLD,148.624485,Gregory,,State School,,Government School,FALSE,,,-24.4626,Rolleston,FALSE,FALSE,"16 Warrijo Street, ROLLESTON, 4702",,,,,,,
QLD,146.747571,Townsville,,Mount Louisa House of Praise,,Church,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-19.271063,Mount Louisa,FALSE,TRUE,"Cnr Bayswater Rd & Mather Street, MOUNT LOUISA, 4814",Trash and Treasure stall,,,,,,
QLD,153.026907,Algester,,Sweetgum Childrens Development Centre,,Kindergarten,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.664485,Hillcrest,FALSE,FALSE,"16 Sweetgum Street, HILLCREST, 4118",,,,,,,
QLD,150.513757,Rockhampton,,Regional Library,,Other,FALSE,,,-23.381367,Rockhampton,FALSE,FALSE,"230 Bolsover Street, ROCKHAMPTON CITY, 4700",,,,,,,
QLD,147.346449,Burdekin,,State School,,Government School,FALSE,,,-19.700698,Osborne,FALSE,FALSE,"Cnr Home Hill-Kirknie Rd & Osborne Rd, HOME HILL (UP RIVER), 4806",,,,,,,
QLD,153.540108,Currumbin,,Senior Citizens Hall,,Hall,FALSE,,,-28.169646,Coolangatta,FALSE,FALSE,"2 Gerrard Street, COOLANGATTA, 4225",,,,,,,
QLD,146.796916,"Mundingburra, Townsville",,State School,,Government School,FALSE,"{""coffee"":true,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-19.279432,Hermit Park,FALSE,TRUE,"Surrey Street, HERMIT PARK, 4812",,,,,,,
QLD,147.475947,Warrego,,State School,,Government School,FALSE,,,-28.031692,Bollon,FALSE,FALSE,"60 Main Street, BOLLON, 4488",,,,,,,
QLD,152.836304,"Hervey Bay, Maryborough",,Police Citizens Youth Club,,Other,FALSE,,,-25.286669,Pialba,FALSE,FALSE,"O'Rourke Street, PIALBA, 4655",,,,,,,
QLD,153.043004,"Algester, Stretton",,Community College,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.627031,Calamvale,FALSE,FALSE,"11 Hamish Street, CALAMVALE, 4116",,,,,,,
QLD,152.979892,"Kallangur, Pine Rivers",,School of Arts Hall,,Hall,FALSE,,,-27.268321,Petrie,FALSE,FALSE,"Anzac Avenue, PETRIE, 4502",,,,,,,
QLD,153.298062,"Albert, Coomera",,Upper Coomera State College,,Government School,FALSE,,,-27.869739,Upper Coomera North,FALSE,FALSE,"137 Reserve Road, UPPER COOMERA, 4209",,,,,,,
QLD,151.120822,Callide,,State School,,Government School,FALSE,,,-25.372384,Eidsvold,FALSE,FALSE,"Hodgkinson Street, EIDSVOLD, 4627",,,,,,,
QLD,152.028809,Southern Downs,,State School,,Government School,FALSE,,,-28.199874,Glennie Heights,FALSE,FALSE,"Elizabeth Street, WARWICK, 4370",,,,,,,
QLD,144.262526,Gregory,,State High School,,Government School,FALSE,,,-23.437616,Longreach High,FALSE,FALSE,"Jabiru Street, LONGREACH, 4730",,,,,,,
QLD,153.434353,"Mermaid Beach, Surfers Paradise",,State School,,Government School,FALSE,,,-28.035115,Broadbeach,FALSE,FALSE,"Alexandra Avenue, BROADBEACH, 4218",,,,,,,
QLD,153.307428,Redlands,,Community Hall,,Hall,FALSE,,,-27.615938,Redland Bay,FALSE,FALSE,"Weinam Street, REDLAND BAY, 4165",,,,,,,
QLD,152.295458,Southern Downs,,Senior Citizens Hall,,Hall,FALSE,,,-28.333933,Killarney,FALSE,FALSE,"11 Ailanthus Street, KILLARNEY, 4373",,,,,,,
QLD,153.116112,"Caloundra, Kawana",,State School,,Government School,FALSE,,,-26.813941,Golden Beach,FALSE,FALSE,"34 Gregory Street, GOLDEN BEACH, 4551",,,,,,,
QLD,145.966292,Hinchinbrook,,State School,,Government School,FALSE,,,-17.880601,Feluga,FALSE,FALSE,"Feluga Road, FELUGA, 4855",,,,,,,
QLD,148.700938,Mirani,,Community School,,Government School,FALSE,,,-22.811413,Middlemount,FALSE,FALSE,"James Randell Drive, MIDDLEMOUNT, 4746",,,,,,,
QLD,153.111659,"Waterford, Woodridge",,State School,,Government School,FALSE,,,-27.659669,Kingston,FALSE,FALSE,"Juers Street, KINGSTON, 4114",,,,,,,
QLD,153.030662,"Nudgee, Stafford",,Uniting Church Gympie Hall,,Church,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://www.couriermail.com.au/questnews/east/schools-in-a-rush-to-organise-food-stalls-in-time-for-election-day-on-january-31/story-fni9r0lo-1227200790821,-27.39275,Gympie Road,FALSE,TRUE,"cnr Rode Rd & Gympie Road, KEDRON, 4031",,,,,,,
QLD,145.376243,Cook,,State School,,Government School,FALSE,,,-16.388917,Miallo,FALSE,FALSE,"Miallo Road, MIALLO, 4873",,,,,,,
QLD,148.770037,Whitsunday,,District State College,,Government School,FALSE,,,-20.898754,Calen,FALSE,FALSE,"38 Mcintyre Street, CALEN, 4798",,,,,,,
QLD,146.675242,"Hinchinbrook, Thuringowa",,Community Recreation Hall,,Hall,FALSE,,,-19.245529,Northern Beaches,FALSE,FALSE,"Meranti Street, DEERAGUN, 4818",,,,,,,
QLD,153.091672,"Greenslopes, Mansfield",,Metropolitan South Institute of TAFE,,Other,FALSE,,,-27.526336,Mt Gravatt Central,FALSE,FALSE,"Cavendish Road, MOUNT GRAVATT, 4122",,,,,,,
QLD,153.263333,"Cleveland, Redlands",,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.548333,Thornlands,FALSE,FALSE,"South Street, THORNLANDS, 4164",,,,,,,
QLD,153.095045,Noosa,,Peregian Beach Community House,,Other,FALSE,,,-26.478438,Peregian,FALSE,FALSE,"255 David Low Way, PEREGIAN BEACH, 4573",,,,,,,
QLD,152.864901,Ferny Grove,,Cedar Creek Public Hall,,Hall,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.325713,Closeburn,FALSE,TRUE,"2 Andrew Road, CLOSEBURN, 4520",,,,,,,
QLD,153.034857,Murrumba,,Mango Hill State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@incognateo,-27.242564,Mango Hill East,FALSE,FALSE,"49 - 57 Bonnet Parade, MANGO HILL, 4509",,,,,,,
QLD,149.895347,Mirani,,State School,,Government School,FALSE,,,-22.811438,Marlborough,FALSE,FALSE,"Magog Street, MARLBOROUGH, 44705",,,,,,,
QLD,149.078749,Whitsunday,,Catholic Church Hall,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-21.042094,Habana,FALSE,FALSE,"1091 Mackay Habana Road, HABANA, 4740",,,,,,,
QLD,146.583431,Warrego,,State School,,Government School,FALSE,,,-25.797356,Augathella,FALSE,FALSE,"Cavanagh Street, AUGATHELLA, 4477",,,,,,,
QLD,151.96582,Toowoomba North,,Toowoomba State High School - Multi Purpose Centre,,Government School,FALSE,,,-27.545739,Mount Lofty,FALSE,FALSE,"Stuart Street, TOOWOOMBA, 4066",,,,,,,
QLD,152.740002,Ipswich West,,Congregational Hall,,Church,FALSE,,,-27.594784,Brassall West,FALSE,FALSE,"8 Jellicoe Street, BRASSALL, 4305",,,,,,,
QLD,150.506306,Rockhampton,,The Cathedral College,,Private School,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-23.386193,William Street,FALSE,FALSE,"189 William Street, ALLENSTOWN, 4700",,,,,,,
QLD,146.783319,"Mundingburra, Townsville",,State High School,,Government School,FALSE,,,-19.2875,Pimlico,FALSE,FALSE,"Fulham Road, PIMLICO, 4812",,,,,,,
QLD,153.175971,Pumicestone,,Bribie Island Recreational Grounds,,Other,FALSE,,,-27.081295,Bongaree,FALSE,FALSE,"156-206 First Avenue, BONGAREE, 4507",,,,,,,
QLD,151.930897,Burnett,,Wartburg State School,,Government School,FALSE,,,-24.502448,Baffle Creek,FALSE,FALSE,"Coast Road, BAFFLE CREEK, 4674",,,,,,,
QLD,153.09489,"Greenslopes, Mansfield",,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""""}",@robert_trims,-27.533895,Mt Gravatt East,FALSE,FALSE,"Cnr Newnham & Wecker Road, MANSFIELD, 4122",,,,,,,
QLD,150.199462,Warrego,,State School,,Government School,FALSE,,,-27.341303,The Gums,FALSE,FALSE,"12051 Coomrith Road, THE GUMS, 4406",,,,,,,
QLD,141.889522,Cook,,Community Hall,,Hall,FALSE,,,-12.683424,Napranum,FALSE,FALSE,"NAPRANUM, 4874",,,,,,,
QLD,153.429412,Currumbin,,State School,,Government School,FALSE,,,-28.141263,Tallebudgera,FALSE,FALSE,"492 Guineas Creek Road, TALLEBUDGERA, 4228",,,,,,,
QLD,153.022945,South Brisbane,,Catholic School,,Private School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.494591,St Itas,FALSE,FALSE,"Cnr Pope Street & Waterview Terrace, DUTTON PARK, 4102",,,,,,,
QLD,153.366056,"Broadwater, Southport",,State School,,Government School,FALSE,,,-27.944858,Arundel,FALSE,FALSE,"185 Napper Road, ARUNDEL, 4214",,,,,,,
QLD,152.263625,Burnett,,State School,,Government School,FALSE,,,-24.872508,Sharon,FALSE,FALSE,"18 Sharon School Road, SHARON, 4670",,,,,,,
QLD,145.86477,Mulgrave,,State School,,Government School,FALSE,,,-16.90524,Yarrabah,FALSE,FALSE,"Gribble Street, YARRABAH, 4871",,,,,,,
QLD,145.610003,Dalrymple,,State School,,Government School,FALSE,,,-17.512891,Millaa Millaa,FALSE,FALSE,"1 Beech Street, MILLAA MILLAA, 4886",,,,,,,
QLD,152.470665,Lockyer,,State School,,Government School,FALSE,,,-27.543441,Hatton Vale,FALSE,FALSE,"27-35 Hannant Road, HATTON VALE, 4341",,,,,,,
QLD,152.71031,Maryborough,,State School,,Government School,FALSE,,,-25.502247,St Helens,FALSE,FALSE,"891 Saltwater Creek Road, ST HELENS, 4650",,,,,,,
QLD,153.027706,"Sandgate, Aspley",,Community Centre,,Other,FALSE,,,-27.338949,Fitzgibbon,FALSE,FALSE,"545 Roghan Road, FITZGIBBON, 4018",,,,,,,
QLD,152.711383,Ipswich West,,Public Hall,,Hall,FALSE,,,-27.543827,Pine Mountain Hall,FALSE,FALSE,"840 Pine Mountain Road, PINE MOUNTAIN, 4306",,,,,,,
QLD,153.040058,"Nudgee, Stafford",,St Paschal's Parish Hall,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://www.couriermail.com.au/questnews/east/schools-in-a-rush-to-organise-food-stalls-in-time-for-election-day-on-january-31/story-fni9r0lo-1227200790821,-27.393649,Wavell,FALSE,TRUE,"30 Warraba Avenue, Wavell Heights, 4012",,,,,,,
QLD,152.405895,Burnett,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-24.878456,Woongarra,FALSE,FALSE,"468 Elliott Heads Road, BUNDABERG, 4670",Raffle,,,,,,
QLD,153.015159,"Aspley, Stafford",,Craigslea State High School Auditorium,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://www.couriermail.com.au/questnews/east/schools-in-a-rush-to-organise-food-stalls-in-time-for-election-day-on-january-31/story-fni9r0lo-1227200790821,-27.382735,Chermside West,FALSE,FALSE,"685 Hamilton Road, CHERMSIDE WEST, 4035",,,,,,,
QLD,148.229835,Warrego,,State School,,Government School,FALSE,,,-28.576985,Dirranbandi,FALSE,FALSE,"Jane Street, DIRRANBANDI, 4486",,,,,,,
QLD,139.509927,Mount Isa,,Spinifex State College - Senior Campus,,Government School,FALSE,,,-20.721792,Kalkadoon,FALSE,FALSE,"145-163 Abel Smith Parade, MOUNT ISA, 4825",,,,,,,
QLD,151.915684,Burnett,,State School,,Government School,FALSE,,,-24.623826,Rosedale,FALSE,FALSE,"21 James Street, ROSEDALE, 4674",,,,,,,
QLD,152.825296,Ipswich West,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.56257,Karalee,FALSE,TRUE,"77 Arthur Summervilles Road, KARALEE, 4306",,,,,,,
QLD,148.363409,Mirani,,State School,,Government School,FALSE,,,-21.906304,Coppabella,FALSE,FALSE,"Mathieson Street, COPPABELLA, 4741",,,,,,,
QLD,152.98627,Everton,,Brisbane Outreach Church Hall,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.403714,Everton Park,FALSE,FALSE,"36 Baden Powell Street, EVERTON PARK, 4053",,,,,,,
QLD,153.132949,Waterford,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.689962,Waterford West,FALSE,TRUE,"5-15 John Street, WATERFORD WEST, 4133",,,,,,,
QLD,152.980265,Mount Coot-tha,,St Joseph's School,,Private School,FALSE,,,-27.458586,Bardon,FALSE,FALSE,"41 The Drive, BARDON, 4065",,,,,,,
QLD,152.969368,Pine Rivers,,State School,,Government School,FALSE,,,-27.306484,Strathpine West,FALSE,FALSE,"Garbala Drive, STRATHPINE, 4500",,,,,,,
QLD,148.831369,Whitsunday,,Hall,,Hall,FALSE,,,-20.959245,Mount Ossa,FALSE,FALSE,"Bruce Highway, MOUNT OSSA, 4741",,,,,,,
QLD,152.951097,Ashgrove,,State School,,Government School,FALSE,,,-27.448269,Payne Road,FALSE,FALSE,"171 Payne Road Street, THE GAP, 4061",,,,,,,
QLD,153.404401,Cleveland,,State School,,Government School,FALSE,,,-27.496288,Dunwich,FALSE,FALSE,"Bingle Road, DUNWICH, 4183",,,,,,,
QLD,152.999567,"Ashgrove, Stafford",,Kindergarten,,Kindergarten,FALSE,,,-27.422871,Alderley Kindergarten,FALSE,FALSE,"76 South Pine Road, ALDERLEY, 4051",,,,,,,
QLD,149.808848,Callide,,State School,,Government School,FALSE,,,-24.181313,Baralaba,FALSE,FALSE,"1 Power Street, BARALABA, 4702",,,,,,,
QLD,153.027731,Brisbane Central,,Brisbane Central State School,,Government School,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@fynance,-27.45907,St Pauls Terrace,TRUE,FALSE,"Rogers Street, SPRING HILL, 4000",,,,,,,
QLD,152.965398,Everton,,Grovely Scout Hall,,Hall,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://www.abc.net.au/news/2015-01-31/queensland-election-sausages-sizzle-as-voters-cast-ballots/6059440,-27.404192,Oxford Park,FALSE,TRUE,"170 Blaker Road, OXFORD PARK, 4053",,,,,,,
