ec_id,name,premises,address,lat,lon,state,wheelchair_access,entrance_desc,opening_hours,divisions
,Beaudesert East,Beaudesert State School,"17 Tina Street, Beaudesert, QLD Australia 4285",-27.988745,153.0034405,QLD,Full,Access via Tina Street and Eaglesfield Street,08:00 AM - 06:00 PM,Scenic Rim
,Beechmont,Beechmont State School,"1922 Beechmont Road, BEECHMONT, QLD Australia 4211",-28.124972,153.18577399999998,QLD,Full,,08:00 AM - 06:00 PM,Scenic Rim
,Boonah,Boonah Cultural Centre - Heritage Room,"3 High Street, Boonah, QLD Australia 4310",-27.99851,152.6817692,QLD,Assisted,,08:00 AM - 06:00 PM,Scenic Rim
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Scenic Rim
,Canungra,Canungra State School,"5-9 Christie Street, Canungra, QLD Australia 4275",-28.018020969999998,153.16590428000001,QLD,Assisted,,08:00 AM - 06:00 PM,Scenic Rim
,Grandchester,Grandchester State School,"35 School Road, GRANDCHESTER, QLD Australia 4340",-27.666121459999999,152.4652791,QLD,Full,,08:00 AM - 06:00 PM,Scenic Rim
,Harrisville,Harrisville State School,"17 Hall Street, HARRISVILLE, QLD Australia 4307",-27.812710590000002,152.66725749,QLD,Full,,08:00 AM - 06:00 PM,Scenic Rim
,Hillview,Hillview Memorial Hall,"20 Widgee Creek Road, Hillview, QLD Australia 4285",-28.2151576,153.0066178,QLD,Assisted,,08:00 AM - 06:00 PM,Scenic Rim
,Jimboomba,Jimboomba State School,"Mt Lindesay Highway, JIMBOOMBA, QLD Australia 4280",-27.829422529999999,153.02821577,QLD,Full,,08:00 AM - 06:00 PM,Scenic Rim
,Kalbar,Kalbar State School,"48 George Street, KALBAR, QLD Australia 4309",-27.943042859999998,152.62346506,QLD,Full,,08:00 AM - 06:00 PM,Scenic Rim
,Kerry,Kerry Memorial Hall,"1488 Kerry Road, KERRY, QLD Australia 4285",-28.104602999999997,153.02790099999999,QLD,Assisted,,08:00 AM - 06:00 PM,Scenic Rim
,Kooralbyn,Kooralbyn Community Centre,"79 Ogilvie Place, Kooralbyn, QLD Australia 4285",-28.089421219999998,152.842049,QLD,Assisted,,08:00 AM - 06:00 PM,Scenic Rim
,Mount Alford,Mount Alford State School,"942 Reckumpilla Street, MOUNT ALFORD, QLD Australia 4310",-28.067914290000001,152.59455084999999,QLD,Full,,08:00 AM - 06:00 PM,Scenic Rim
,Mutdapilly,Mutdapilly State School,"4 Mutdapilly-Churchbank Weir Road, MUTDAPILLY, QLD Australia 4307",-27.770766399999999,152.65092551999999,QLD,Assisted,,08:00 AM - 06:00 PM,Scenic Rim
,North Tamborine,Vonda Youngman Cultural Centre,"2-4 Knoll Road, North Tamborine, QLD Australia 4272",-27.922715999999998,153.184924,QLD,Full,,08:00 AM - 06:00 PM,Scenic Rim
,Peak Crossing,Peak Crossing State School,"1323 Ipswich-Boonah Road, PEAK CROSSING, QLD Australia 4306",-27.77914372,152.73144006999999,QLD,Full,,08:00 AM - 06:00 PM,Scenic Rim
,Rathdowney,Rathdowney State School,"141-155 Mt Lindesay Highway, RATHDOWNEY, QLD Australia 4287",-28.215848040000001,152.86001443999999,QLD,Full,,08:00 AM - 06:00 PM,Scenic Rim
,Roadvale,Roadvale State School,"111 Roadvale Road, ROADVALE, QLD Australia 4310",-27.920283779999998,152.70528315999999,QLD,Assisted,,08:00 AM - 06:00 PM,Scenic Rim
,St Bernard,St Bernard State School,"1-19 School Road, MOUNT TAMBORINE, QLD Australia 4272",-27.970300000000002,153.19873899999999,QLD,Full,,08:00 AM - 06:00 PM,Scenic Rim
,Tamborine,Tamborine Memorial Hall,"2760 Waterford-Tamborine Road, TAMBORINE, QLD Australia 4270",-27.8770754,153.1249422,QLD,Full,,08:00 AM - 06:00 PM,Scenic Rim
,Warrill View,Warrill View State School,"7-19 Ipswich Street, WARRILL VIEW, QLD Australia 4307",-27.8229136,152.61576980000001,QLD,Full,Ipswich Street: Pedestrian pathway and gated carpark,08:00 AM - 06:00 PM,Scenic Rim
,Willowbank,Amberley Girl Guides Hut,"21 Wellington Rise, WILLOWBANK, QLD Australia 4306",-27.660824556417186,152.67828785225373,QLD,Full,,08:00 AM - 06:00 PM,Scenic Rim
,Woodhill,Woodhill Hall,"6098 Mt Lindesay Highway, WOODHILL, QLD Australia 4285",-27.899844999999999,152.97427500000001,QLD,Full,,08:00 AM - 06:00 PM,Scenic Rim
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,South Brisbane
,Dutton Park,Dutton Park State School Hall,"112 Annerley Road, DUTTON PARK, QLD Australia 4102",-27.493930049999999,153.02881121999999,QLD,Assisted,,08:00 AM - 06:00 PM,South Brisbane
,Hill End,St Francis of Assisi Church Hall,"47 Dornoch Terrace, WEST END, QLD Australia 4101",-27.48732497,153.00891458999999,QLD,Assisted,,08:00 AM - 06:00 PM,South Brisbane
,Kangaroo Point,Kangaroo Point Uniting Church Hall,"46 Linton Street, Kangaroo Point, QLD Australia 4169",-27.4836565,153.0372823,QLD,Full,,08:00 AM - 06:00 PM,South Brisbane
,South Brisbane,Brisbane State High School,"Cnr Vulture & Ernest Streets, SOUTH BRISBANE, QLD Australia 4101",-27.4819812,153.0188271,QLD,Full,entry via Vulture Street gates,08:00 AM - 06:00 PM,South Brisbane
,Stones Corner,The Little Kings Movement for the Handicapped,"Cnr Carl & O'Keefe Streets, WOOLLOONGABBA, QLD Australia 4102",-27.49792835835532,153.0379186523626,QLD,Full,Entrance via Carl Street,08:00 AM - 06:00 PM,South Brisbane
,Vulture Street,St Paul's Anglican Church Hall,"554 Vulture Street, EAST BRISBANE, QLD Australia 4169",-27.485526,153.044543,QLD,Full,,08:00 AM - 06:00 PM,South Brisbane
,West End,West End State School,"24 Vulture Street, WEST END, QLD Australia 4101",-27.479362,153.007853,QLD,Full,Horan St and Hardgrave Road,08:00 AM - 06:00 PM,South Brisbane
,Woolloongabba,Nazareth Lutheran Church Hall,"12 Hawthorne Street, Woolloongabba, QLD Australia 4102",-27.4887294,153.03466109999999,QLD,Full,,08:00 AM - 06:00 PM,South Brisbane
,Allora,Allora Senior Citizens Building,"18 Drayton Street, ALLORA, QLD Australia 4362",-28.03325466828005,151.9827604339673,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Amiens,Amiens State School,"1337 Amiens Road, AMIENS, QLD Australia 4352",-28.594660709999999,151.81227921999999,QLD,Full,via Post Office Lane or Amiens Road,08:00 AM - 06:00 PM,Southern Downs
,Applethorpe,Applethorpe State School,"25576 New England Highway, APPLETHORPE, QLD Australia 4378",-28.612574080000002,151.95486546000001,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Ballandean,Ballandean State School,"7 Bents Road, BALLANDEAN, QLD Australia 4382",-28.79912242,151.84118420999999,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Southern Downs
,Broadwater,Broadwater State School,"638 Texas Road, BROADWATER, QLD Australia 4380",-28.655826340037574,151.87814810793458,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Cecil Plains,Cecil Plains State School,"41-47 Taylor Street, CECIL PLAINS, QLD Australia 4407",-27.531834960000001,151.19298935,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Dalveen,Dalveen Hall,"38 Pine Crescent, Dalveen, QLD Australia 4374",-28.490498335780234,151.97334898518068,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Glen Aplin,Glen Aplin State School,"54 Mount Stirling Road, GLEN APLIN, QLD Australia 4381",-28.738406489999999,151.87273622000001,QLD,Full,Access via front gate at entrance of school,08:00 AM - 06:00 PM,Southern Downs
,Goomburra,Goomburra Town Hall,"17 Inverramsay Road, GOOMBURRA, QLD Australia 4362",-28.0421668,152.120506,QLD,Assisted,,08:00 AM - 06:00 PM,Southern Downs
,Goondiwindi,St Mary's School Centenary Centre,"26 Brisbane Street, GOONDIWINDI, QLD Australia 4390",-28.5445432,150.3070086,QLD,Full,Access via 61 Callandoon Street,08:00 AM - 06:00 PM,Southern Downs
,Inglewood,MacIntyre Sports Centre,"Chilcott Street, INGLEWOOD, QLD Australia 4387",-28.4170988,151.0780284,QLD,Assisted,,08:00 AM - 06:00 PM,Southern Downs
,Killarney,Killarney Senior Citizens Hall,"11 Ailanthus Street, KILLARNEY, QLD Australia 4373",-28.33393345,152.29545772,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Leyburn,Leyburn State School,"34 Peter Street, LEYBURN, QLD Australia 4352",-28.013109929999999,151.57875537999999,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Maryvale,Maryvale State School,"81 Taylor Street, MARYVALE, QLD Australia 4370",-28.06765395,152.2423178,QLD,Assisted,,08:00 AM - 06:00 PM,Southern Downs
,Massie,Deuchar Massie Hall,"12 Massie Bony Mountain Road, MASSIE, QLD Australia 4370",-28.1490311,151.9546558,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Millmerran,Millmerran State School,"19 Simmons Street, MILLMERRAN, QLD Australia 4357",-27.87777659,151.26517296,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Murrays Bridge,Murray's Bridge State School,"1378 Warwick-Killarney Road, MURRAYS BRIDGE, QLD Australia 4370",-28.29308254,152.11806446,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Pratten,Pratten Hall,"101 White Street, PRATTEN, QLD Australia 4370",-28.086458589999999,151.78448080999999,QLD,Assisted,,08:00 AM - 06:00 PM,Southern Downs
,Stanthorpe,St Paul's Parish Hall,"2 Corundum Street, STANTHORPE, QLD Australia 4380",-28.652690999999997,151.937724,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Talwood,Talwood Community Centre,"14 Main Street, TALWOOD, QLD Australia 4496",-28.4846542,149.4706342,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Texas,Texas Sports Complex,"Middleton Street, Texas, QLD Australia 4385",-28.8479253,151.1690901,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,The Summit,The Summit State School,"34 Taggart's Road, THE SUMMIT, QLD Australia 4377",-28.57945303,151.95518731999999,QLD,Assisted,,08:00 AM - 06:00 PM,Southern Downs
,Toobeah,Toobeah Kindergarten & Children's Centre,"Cnr Barwon Highway & Minnel Road, TOOBEAH, QLD Australia 4498",-28.414551700000001,149.87202060000001,QLD,Assisted,,08:00 AM - 06:00 PM,Southern Downs
,Wallangarra,Wallangarra State School,"50 Callandoon Street, WALLANGARRA, QLD Australia 4383",-28.91830221,151.93106890000001,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Warwick,Warwick Indoor Recreation and Aquatic Centre,"29 Palmerin Street, WARWICK, QLD Australia 4370",-28.211600000000001,152.03300000000002,QLD,Assisted,Entry via Albert Street,08:00 AM - 06:00 PM,Southern Downs
,Warwick East,Warwick East State School,"45 Fitzroy Street, WARWICK, QLD Australia 4370",-28.214411030000001,152.03887223999999,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Warwick West,Warwick West State School,"17 George Street, WARWICK, QLD Australia 4370",-28.220759260000001,152.01448023,QLD,Full,entry via Pratten Street,08:00 AM - 06:00 PM,Southern Downs
,Yangan,Yangan School of Arts,"7-9 King Street, YANGAN, QLD Australia 4371",-28.196371110000001,152.20927835000001,QLD,Assisted,,08:00 AM - 06:00 PM,Southern Downs
,Yelarbon,Yelarbon State School,"17 Eena Street, YELARBON, QLD Australia 4388",-28.574080240000001,150.75380444999999,QLD,Full,,08:00 AM - 06:00 PM,Southern Downs
,Ashmore,Aquinas College,"1 Edmund Rice Drive, Southport, QLD Australia 4215",-27.9758713,153.3847167,QLD,Full,Gate on Edmund Rice Drive,08:00 AM - 06:00 PM,Southport
,Ashmore West,Trinity Lutheran College - Cotlew Street Campus,"251 Cotlew Street, ASHMORE, QLD Australia 4214",-27.983530030000001,153.37221980000001,QLD,Assisted,,08:00 AM - 06:00 PM,Southport
,Bellevue Park,Bellevue Park State School,"20-24 Sapium Road, ASHMORE, QLD Australia 4214",-27.99523271,153.39637041,QLD,Full,,08:00 AM - 06:00 PM,Southport
,Benowa,Benowa State High School,"Mediterranean Drive, BENOWA, QLD Australia 4217",-28.00503943,153.38845789000001,QLD,Full,,08:00 AM - 06:00 PM,Southport
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Southport
,Keebra Park,Enrich Early Education,"29 Coolibah Street, Southport, QLD Australia 4215",-27.9851047,153.397261,QLD,Full,,08:00 AM - 06:00 PM,Southport
,Southport East,Southport Community Centre,"6 Lawson Street, Southport, QLD Australia 4215",-27.9707595,153.4141022,QLD,Full,,08:00 AM - 06:00 PM,Southport
,Southport North,Southport State High School,"Brooke Avenue, SOUTHPORT, QLD Australia 4215",-27.962475749999999,153.40266287,QLD,Full,,08:00 AM - 06:00 PM,Southport
,Southport West,Salvation Army Gold Coast Temple Hall,"157 Wardoo Street, Southport, QLD Australia 4215",-27.9748684,153.3923875,QLD,Full,,08:00 AM - 06:00 PM,Southport
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Springwood
,Chatswood Hills,Chatswood Hills State School,"21-35 Raleigh Street, SPRINGWOOD, QLD Australia 4127",-27.628302999999999,153.13804400000001,QLD,Full,,08:00 AM - 06:00 PM,Springwood
,Daisy Hill,Daisy Hill State School,"20-50 Daisy Hill Road, DAISY HILL, QLD Australia 4127",-27.642539230000001,153.15255761,QLD,Assisted,,08:00 AM - 06:00 PM,Springwood
,Eight Mile Plains,Eight Mile Plains State School,"480 Underwood Road, EIGHT MILE PLAINS, QLD Australia 4113",-27.593043999999999,153.108891,QLD,Assisted,,08:00 AM - 06:00 PM,Springwood
,Kimberley Park,Kimberley Park State School,"6 Floret Street, SHAILER PARK, QLD Australia 4128",-27.647552600000001,153.17690669999999,QLD,Assisted,,08:00 AM - 06:00 PM,Springwood
,Mount Cotton,Mount Cotton State School,"1246 Mount Cotton Road, Mount Cotton, QLD Australia 4165",-27.6216985,153.2368419,QLD,Assisted,Sanctuary Drive,08:00 AM - 06:00 PM,Springwood
,Rochedale South,Rochedale South State School,"15-37 Wendron Street, Rochedale South, QLD Australia 4123",-27.5915915,153.1294599,QLD,Full,entry via Lamorna Street,08:00 AM - 06:00 PM,Springwood
,Shailer Park,Shailer Park State High School,"Leaf Street, SHAILER PARK, QLD Australia 4128",-27.6619237,153.1860442,QLD,Assisted,,08:00 AM - 06:00 PM,Springwood
,Springwood Central,Springwood Central State School,"26-34 Dennis Road, SPRINGWOOD, QLD Australia 4127",-27.61860969,153.12978029000001,QLD,Full,Entry to hall via Murrajong Road,08:00 AM - 06:00 PM,Springwood
,Springwood North,Springwood State High School,"202 Springwood Road, SPRINGWOOD, QLD Australia 4127",-27.612321080000001,153.13801466999999,QLD,Full,,08:00 AM - 06:00 PM,Springwood
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Stafford
,Chermside East,Centrepoint Church Hall,"240 Hamilton Road, CHERMSIDE, QLD Australia 4032",-27.3880519,153.0433848,QLD,Full,,08:00 AM - 06:00 PM,Stafford
,Chermside South,Chermside Kedron Community Church,"Cnr Rode & Gympie Roads, KEDRON, QLD Australia 4031",-27.392749980000001,153.03066193999999,QLD,Full,,08:00 AM - 06:00 PM,Stafford
,Chermside West,Craigslea State High School Auditorium,"685 Hamilton Road, CHERMSIDE WEST, QLD Australia 4035",-27.3834922,153.0180464,QLD,Full,,08:00 AM - 06:00 PM,Stafford
,Grange,Wilston Scout Den,"72 Sellheim Street, Grange, QLD Australia 4051",-27.4248701,153.0184048,QLD,Full,,08:00 AM - 06:00 PM,Stafford
,Kedron,Kedron State School,"Leckie Road, KEDRON, QLD Australia 4031",-27.406409,153.03523200000001,QLD,Assisted,,08:00 AM - 06:00 PM,Stafford
,Kedron West,Little Flower Church Hall,"Cnr Wayland Street & Turner Road, KEDRON, QLD Australia 4031",-27.408223639999999,153.02476107999999,QLD,Full,,08:00 AM - 06:00 PM,Stafford
,Newmarket,Newmarket State School,"15 Banks Street, NEWMARKET, QLD Australia 4051",-27.431915709999998,153.00404638000001,QLD,Assisted,,08:00 AM - 06:00 PM,Stafford
,Somerset Hills,Somerset Hills State School,"233 Kitchener Road, STAFFORD HEIGHTS, QLD Australia 4053",-27.3977696,153.0189544,QLD,Full,,08:00 AM - 06:00 PM,Stafford
,Stafford,Stafford State School,"314 Stafford Road, STAFFORD, QLD Australia 4053",-27.41132859,153.01736355,QLD,Full,,08:00 AM - 06:00 PM,Stafford
,Stafford Heights,Stafford Heights State School,"95 Redwood Street, STAFFORD HEIGHTS, QLD Australia 4053",-27.401141930000001,153.00359845,QLD,Full,,08:00 AM - 06:00 PM,Stafford
,Stafford West,Our Lady Queen of Apostles Church Hall,"10 Thuruna Street and Appleby Road, STAFFORD, QLD Australia 4053",-27.4046396,153.0084496,QLD,Full,,08:00 AM - 06:00 PM,Stafford
,Wilston,Wilston State School,"11 Primrose Street, THE GRANGE, QLD Australia 4051",-27.428469,153.01515000000001,QLD,None,,08:00 AM - 06:00 PM,Stafford
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Stretton
,Calamvale,Calamvale Community College,"11 Hamish Street, CALAMVALE, QLD Australia 4116",-27.627030999999999,153.043004,QLD,Full,,08:00 AM - 06:00 PM,Stretton
,Eight Mile Plains West,Warrigal Road State School,"314 Warrigal Road, EIGHT MILE PLAINS, QLD Australia 4113",-27.58668758,153.08465480999999,QLD,Assisted,,08:00 AM - 06:00 PM,Stretton
,Kuraby,Kuraby State School,"1523 Beenleigh Road, KURABY, QLD Australia 4112",-27.606970960000002,153.09600592000001,QLD,Full,,08:00 AM - 06:00 PM,Stretton
,Runcorn,Runcorn State School,"646 Beenleigh Road, SUNNYBANK, QLD Australia 4109",-27.587029,153.0616703,QLD,Assisted,access via Ardagie Street,08:00 AM - 06:00 PM,Stretton
,Runcorn East,Runcorn State High School,"132 Hill Road, RUNCORN, QLD Australia 4113",-27.593660999999997,153.07701800000001,QLD,Assisted,,08:00 AM - 06:00 PM,Stretton
,Runcorn Heights,Runcorn Heights State School,"200 Nemies Road, RUNCORN HEIGHTS, QLD Australia 4113",-27.605124150000002,153.06997776,QLD,Assisted,,08:00 AM - 06:00 PM,Stretton
,Stretton,Stretton State College (Illaweena Campus),"226 Illaweena Street, STRETTON, QLD Australia 4116",-27.639491,153.05611199999998,QLD,Full,,08:00 AM - 06:00 PM,Stretton
,Sunnybank Hills,Sunnybank Hills State School,"77 Symons Road, SUNNYBANK HILLS, QLD Australia 4109",-27.594575079999998,153.05674374,QLD,Assisted,,08:00 AM - 06:00 PM,Stretton
,Benowa,Benowa State High School,"Mediterranean Drive, BENOWA, QLD Australia 4217",-28.00503943,153.38845789000001,QLD,Full,,08:00 AM - 06:00 PM,Surfers Paradise
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Surfers Paradise
,Broadbeach,Broadbeach State School,"1-19 Alexandra Avenue, BROADBEACH, QLD Australia 4218",-28.035114999999998,153.43435299999999,QLD,Assisted,,08:00 AM - 06:00 PM,Surfers Paradise
,Broadbeach Waters,Broadbeach Senior Citizens Centre,"23 T E Peters Drive, BROADBEACH WATERS, QLD Australia 4218",-28.02745883,153.42570305000001,QLD,Full,,08:00 AM - 06:00 PM,Surfers Paradise
,Evandale,Gold Coast City Council Chambers,"135 Bundall Road, Bundall, QLD Australia 4217",-28.002151999999999,153.416529,QLD,Assisted,,08:00 AM - 06:00 PM,Surfers Paradise
,Isle of Capri,Surfers Paradise State School,"42 St Andrews Avenue, ISLE OF CAPRI, QLD Australia 4217",-28.01239481,153.42055321000001,QLD,Full,,08:00 AM - 06:00 PM,Surfers Paradise
,Main Beach,Main Beach Pavilion,"MacArthur Parade, MAIN BEACH, QLD Australia 4217",-27.974661583991885,153.42884659370483,QLD,Full,,08:00 AM - 06:00 PM,Surfers Paradise
,Mermaid Waters,Newlife Gold Coast,"4 Greenwich Court, Robina, QLD Australia 4226",-28.0502378,153.4058719,QLD,Full,,08:00 AM - 06:00 PM,Surfers Paradise
,Robina North,St Vincent's Catholic Primary School - Casey Hall,"22-50 Fairway Drive, CLEAR ISLAND WATERS, QLD Australia 4226",-28.0357146,153.4031395,QLD,Full,,08:00 AM - 06:00 PM,Surfers Paradise
,Surfers Paradise,The Cosmopolitan,"Lot 13/3142 Surfers Paradise Boulevard, Surfers Paradise, QLD Australia 4217",-28.0023778,153.4282849,QLD,Assisted,,,Surfers Paradise
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Theodore
,Coomera,Coomera State School,"Beattie Road, COOMERA, QLD Australia 4209",-27.867715999999998,153.31643400000002,QLD,Full,,08:00 AM - 06:00 PM,Theodore
,Helensvale,Helensvale State School,"8 Lindfield Road, HELENSVALE, QLD Australia 4210",-27.915422999999997,153.32908599999999,QLD,Full,,08:00 AM - 06:00 PM,Theodore
,Helensvale North,Helensvale State High School,"243 Discovery Drive, HELENSVALE, QLD Australia 4210",-27.896901999999997,153.32679300000001,QLD,Assisted,,08:00 AM - 06:00 PM,Theodore
,Oxenford,Oxenford State School,"90 Michigan Drive, OXENFORD, QLD Australia 4210",-27.900364999999997,153.30359799999999,QLD,Full,,08:00 AM - 06:00 PM,Theodore
,Pacific Pines,Pacific Pines Primary School,"47-67 Santa Isobel Boulevard, PACIFIC PINES, QLD Australia 4211",-27.9394369,153.3200657,QLD,Full,,08:00 AM - 06:00 PM,Theodore
,Pacific Pines North,Jubilee Primary School,"34 Manra Way, PACIFIC PINES, QLD Australia 4211",-27.927349999999997,153.31565999999998,QLD,Full,,08:00 AM - 06:00 PM,Theodore
,Studio Village,Studio Village Community Centre,"87 Village Way, Oxenford, QLD Australia 4210",-27.919352,153.3168667,QLD,Full,,08:00 AM - 06:00 PM,Theodore
,Upper Coomera,Highland Reserve State School,"570 Reserve Road, UPPER COOMERA, QLD Australia 4209",-27.892783550000001,153.2826072,QLD,Assisted,,08:00 AM - 06:00 PM,Theodore
,Upper Coomera North,Upper Coomera State College,"137 Reserve Road, UPPER COOMERA, QLD Australia 4209",-27.86973884,153.29806209,QLD,Full,,08:00 AM - 06:00 PM,Theodore
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Thuringowa
,Condon,Thuringowa State High School,"Vickers Road South, CONDON, QLD Australia 4815",-19.3359525,146.7193111,QLD,Assisted,,08:00 AM - 06:00 PM,Thuringowa
,Heatley,Heatley State School,"Cnr Mill Drive & Fullham Road, HEATLEY, QLD Australia 4814",-19.293725999999999,146.74990500000001,QLD,Full,,08:00 AM - 06:00 PM,Thuringowa
,Kelso,Kelso State School,"Yvette Street, KELSO, QLD Australia 4815",-19.38808178,146.72647297,QLD,Full,,08:00 AM - 06:00 PM,Thuringowa
,Kirwan,Kirwan State School,"21 Burnda Street, KIRWAN, QLD Australia 4817",-19.298861030000001,146.73300682999999,QLD,Assisted,Staff carpark - front of school,08:00 AM - 06:00 PM,Thuringowa
,Kirwan East,Greenwood Park Sporting Complex,"290 Thuringowa Drive, Kirwan, QLD Australia 4817",-19.291041,146.7390177,QLD,Full,,08:00 AM - 06:00 PM,Thuringowa
,Kirwan South,Kirwan State High School,"64 Hudson Street, KIRWAN, QLD Australia 4817",-19.310097922883255,146.73490707420498,QLD,Assisted,,08:00 AM - 06:00 PM,Thuringowa
,Rasmussen,Rasmussen State School,"19 Allambie Lane, RASMUSSEN, QLD Australia 4815",-19.364787960000001,146.72924638000001,QLD,Full,,08:00 AM - 06:00 PM,Thuringowa
,Weir,Weir State School,"592 Ross River Road, KIRWAN, QLD Australia 4817",-19.315996999999999,146.734386,QLD,Full,,08:00 AM - 06:00 PM,Thuringowa
,Willows,The Willows State School,"Cnr Sandstone Drive & Bilberry Street, KIRWAN, QLD Australia 4817",-19.305285820000002,146.72215997999999,QLD,Full,,08:00 AM - 06:00 PM,Thuringowa
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Toohey
,Coopers Plains,Coopers Plains State School,"61 Orange Grove Road, COOPERS PLAINS, QLD Australia 4108",-27.567722999999997,153.03960999999998,QLD,Full,The Village Avenue,08:00 AM - 06:00 PM,Toohey
,Eight Mile Plains,Eight Mile Plains State School,"480 Underwood Road, EIGHT MILE PLAINS, QLD Australia 4113",-27.593043999999999,153.108891,QLD,Assisted,,08:00 AM - 06:00 PM,Toohey
,Eight Mile Plains West,Warrigal Road State School,"314 Warrigal Road, EIGHT MILE PLAINS, QLD Australia 4113",-27.58668758,153.08465480999999,QLD,Assisted,,08:00 AM - 06:00 PM,Toohey
,Macgregor,Macgregor State High School,"29 Blackwattle Street, MACGREGOR, QLD Australia 4109",-27.565294999999999,153.076809,QLD,Assisted,,08:00 AM - 06:00 PM,Toohey
,Macgregor West,Macgregor State School,"370 McCullough Street, MACGREGOR, QLD Australia 4109",-27.571743999999999,153.06654700000001,QLD,Full,Pedestrian gate adjacent to Sunny Park Shopping Centre Carpark. Carpark accessed from Carnaby street,08:00 AM - 06:00 PM,Toohey
,Moorooka,Moorooka State School,"1 Sherley Street, MOOROOKA, QLD Australia 4105",-27.5360665,153.0239897,QLD,Full,Beaudesert Entry,08:00 AM - 06:00 PM,Toohey
,Moorooka West,St Brendan's Church Hall,"27 Hawtree Street, MOOROOKA, QLD Australia 4105",-27.538031999999998,153.01897400000001,QLD,Assisted,,08:00 AM - 06:00 PM,Toohey
,Robertson,Robertson State School,"640 Musgrave Road, ROBERTSON, QLD Australia 4109",-27.56523773,153.05620192999999,QLD,Full,,08:00 AM - 06:00 PM,Toohey
,Rocklea,Rocklea State School,"19 Elmes Road, ROCKLEA, QLD Australia 4106",-27.54681824,153.01154584,QLD,Full,,08:00 AM - 06:00 PM,Toohey
,Runcorn,Runcorn State School,"646 Beenleigh Road, SUNNYBANK, QLD Australia 4109",-27.587029,153.0616703,QLD,Assisted,access via Ardagie Street,08:00 AM - 06:00 PM,Toohey
,Salisbury,Salisbury State School Hall,"Lillian Avenue, SALISBURY, QLD Australia 4107",-27.553549999999998,153.03225,QLD,Assisted,,08:00 AM - 06:00 PM,Toohey
