name,premises,address,lat,lon,state,wheelchair_access
Yarwun,Yarwun State School,"35 Butler Street, YARWUN, QLD Australia 4694",-23.84705314,151.12590194,QLD,Full Access
Yelarbon,Yelarbon State School,"17 Eena Street, YELARBON, QLD Australia 4388",-28.57408024,150.75380445,QLD,Assisted Access
Yeppoon,Yeppoon State High School - Evacuation Centre,"Rawlings Street, YEPPOON, QLD Australia 4703",-23.13476112,150.73411703,QLD,Full Access
Yeppoon North,St Brendan's College,"139 Adelaide Park Road, YEPPOON, QLD Australia 4703",-23.118261999999998,150.728451,QLD,Assisted Access
Yeronga,Yeronga State School,"122 Park Road, YERONGA, QLD Australia 4104",-27.51896674,153.01992774,QLD,Assisted Access
Yeronga West,St Sebastian's Catholic Primary School,"141 Kadumba Street, YERONGA, QLD Australia 4104",-27.5138,153.010796,QLD,Full Access
Yorkeys Knob,Yorkeys Knob State School,"26-38 Clinton Street, YORKEYS KNOB, QLD Australia 4878",-16.81438013,145.72317123,QLD,Full Access
Yugumbir,Yugumbir State School,"163-189 Vansittart Road, REGENTS PARK, QLD Australia 4118",-27.676679999999998,153.049579,QLD,Full Access
Yuleba,Yuleba Memorial Hall,"14 Garden Street, YULEBA, QLD Australia 4427",-26.612140999999998,149.384324,QLD,Assisted Access
Yungaburra,Yungaburra State School,"4 Maple Street, YUNGABURRA, QLD Australia 4872",-17.27300554,145.58613181,QLD,Full Access
Zillmere,Zillmere State School Library,"70 Murphy Road, ZILLMERE, QLD Australia 4034",-27.36461894,153.03760618,QLD,Assisted Access
Zillmere North,Zillmere Community Centre,"54 Handford Road, ZILLMERE, QLD Australia 4034",-27.35748283,153.0382683,QLD,Full Access
Upper Coomera North,Upper Coomera State College,"137 Reserve Road, UPPER COOMERA, QLD Australia 4209",-27.86973884,153.29806209,QLD,Full Access
Warana,Life Church,"6 Kawana Island Boulevard, WARANA, QLD Australia 4575",-26.720710999999998,153.12872199999998,QLD,Full Access
Kingaroy East,St John's Lutheran School,"84 Ivy Street, KINGAROY, QLD Australia 4610",-26.5371483,151.85570955,QLD,Full Access
Peregian Springs,Peregian Springs State School,"191 The Avenue, PEREGIAN SPRINGS, QLD Australia 4573",-26.50024094,153.07223082,QLD,Full Access
Chinchilla North,Chinchilla Masonic Centre,"Cnr Boyd & Wambo Streets, CHINCHILLA, QLD Australia 4413",-26.7401941,150.63376399999999,QLD,Full Access
Roma South,Roma State College - Junior Campus,"28 Bowen St, Roma, QLD Australia 4455",-26.5738206,148.7873129,QLD,Full Access
Meridan Plains,Meridan State College - Senior Learning Precinct,"214 Parklands Boulevard, MERIDAN PLAINS, QLD Australia 4551",-26.772226,153.103565,QLD,Full Access
Pialba North,Hervey Bay State High School,"58 Beach Road, PIALBA, QLD Australia 4655",-25.282919999999997,152.83244,QLD,Full Access
Greenmeadows,Living Faith Uniting Church,"330 Pine Mountain Road, Carina Heights, QLD Australia 4152",-27.5174491,153.09629023,QLD,Assisted Access
Springfield Lakes,Springfield Lakes State School Hall,"63 Springfield Lakes Boulevard, SPRINGFIELD LAKES, QLD Australia 4300",-27.669984,152.921844,QLD,Full Access
Bellbowrie,Bellbowrie Community Church,"3077 Moggill Road, BELLBOWRIE, QLD Australia 4070",-27.550086,152.888107,QLD,Full Access
Stretton,Stretton State College (Illaweena Campus),"226 Illaweena Street, STRETTON, QLD Australia 4116",-27.639491,153.05611199999998,QLD,Full Access
Smithfield,Smithfield State High School,"O'Brien Road, SMITHFIELD, QLD Australia 4878",-16.8121515,145.6953755,QLD,Full Access
Cooloola Cove,Veterans Community Hall,"Cnr Nautilus Drive & Santa Maria Court, COOLOOLA COVE, QLD Australia 4580",-25.97090752,152.98491418,QLD,Full Access
Wheatlands,Wheatlands State School,"422 Byee Road, WHEATLANDS, QLD Australia 4606",-26.2243098,151.84575319,QLD,Full Access
Sandstone Point,Sandstone Point Community Centre,"202 Bestmann Rd E, Sandstone Point, QLD Australia 4511",-27.0790525,153.1261803,QLD,Assisted Access
Deception Bay North,Deception Bay Community Hall,"Cnr Bayview Terrace & Ewart Street, DECEPTION BAY, QLD Australia 4508",-27.18439072,153.02537262,QLD,Assisted Access
Beaconsfield,Beaconsfield State School,"1 Nadina Street, BEACONSFIELD, QLD Australia 4740",-21.093358,149.17051800000002,QLD,Assisted Access
Innes Park,Coral Coast Baptist Church,"596 Windermere Road, INNES PARK NORTH, QLD Australia 4670",-24.84915503,152.46181369,QLD,Full Access
Ingham Showgrounds,Ingham Showgrounds Pavilion,"Cooper Street, INGHAM, QLD Australia 4850",-18.65743211,146.1590302,QLD,Full Access
Caloundra West,Unity College,"47 Lomond Crescent, CALOUNDRA WEST, QLD Australia 4551",-26.802789999999998,153.088843,QLD,Full Access
Port Kennedy,Port Kennedy Hall,"64-66 Douglas Street, THURSDAY ISLAND, QLD Australia 4875",-10.58369809,142.22005069,QLD,Full Access
Hope Vale,Council Business Precinct,"1 Muni Street, Hope Vale, QLD Australia 4895",-15.29358212,145.10915995,QLD,Full Access
Woorabinda,HACC  Building,"Munns Drive, Woorabinda, QLD Australia 4713",-24.130830165,149.45600689,QLD,No Access
Horn Island,Horn Island Sports Complex,"43 Nawie Street, Horn Island, QLD Australia 4875",-10.59240395,142.25174904,QLD,Assisted Access
North Tamborine,"Convention Room, Vonda Youngman Cultural Centre","2-4 Knoll Road, North Tamborine, QLD Australia 4272",-27.922715999999998,153.184924,QLD,Assisted Access
Redcliffe South,Redcliffe Senior Citizens Centre,"401 Oxley Avenue, REDCLIFFE, QLD Australia 4020",-27.2351104,153.1080916,QLD,Full Access
River Heads,River Heads Community Hall,"45 Ariadne Street, RIVER HEADS, QLD Australia 4655",-25.4230729,152.91843295,QLD,Full Access
Sinnamon,Jindalee Girl Guides Hall,"44 Goggs Road, JINDALEE, QLD Australia 4074",-27.53414204,152.94903159,QLD,Full Access
Norfolk Village,Norfolk Village State School,"83 Halfway Drive, ORMEAU, QLD Australia 4208",-27.77302573,153.24486852,QLD,Full Access
Coolum Beach North,Coolum Beach Uniting Church Hall,"22-26 Elizabeth Street, COOLUM BEACH, QLD Australia 4573",-26.528581,153.088338,QLD,Full Access
Waterford,Canterbury College Art Centre,"Cnr Old Logan Village Road & Easterley Street, WATERFORD, QLD Australia 4133",-27.70785661,153.14872742,QLD,Full Access
Ormeau Woods,Ormeau Woods State High School,"148 Goldmine Road, ORMEAU, QLD Australia 4208",-27.771388888888,153.264722222222,QLD,Full Access
Wavell,St Paschal's Catholic Church Hall,"30 Warraba Avenue, Wavell Heights, QLD Australia 4012",-27.393649,153.040058,QLD,Assisted Access
Kallangur West,"Kruger Hall, Penson Park","24 Ann Street, KALLANGUR, QLD Australia 4503",-27.24617407,152.9904449,QLD,Assisted Access
Chermside South,Chermside Kedron Community Church,"Cnr Rode & Gympie Roads, KEDRON, QLD Australia 4031",-27.39274998,153.03066194,QLD,Full Access
Varsity Lakes,Varsity College Middle & Senior Campus,"Digital Learning Centre, Assembly Drive, VARSITY LAKES, QLD Australia 4227",-28.0776195,153.4113652,QLD,Full Access
Bongaree,Bribie Island Orchid Society,"156A First Avenue, Bongaree, QLD Australia 4507",-27.079663541836304,153.17856163203126,QLD,Full Access
Yamanto,Amberley District State School Hall,"37 Deebing Creek Road, YAMANTO, QLD Australia 4305",-27.6574076,152.75003314,QLD,Full Access
Raceview West,Whitehill Church of Christ,"219 Whitehill Road, RACEVIEW, QLD Australia 4305",-27.640421,152.76881,QLD,Full Access
Bulimba Heights,Bulimba State School,"271 Oxford Street, BULIMBA, QLD Australia 4171",-27.45276796,153.06478769,QLD,Full Access
Burpengary Meadows,Burpengary Meadows State School,"153-187 Rowley Road, BURPENGARY, QLD Australia 4505",-27.159982,152.939727,QLD,Full Access
Coomera Springs,Coomera Springs State School,"225 Old Coach Road, UPPER COOMERA, QLD Australia 4209",-27.847071999999997,153.299609,QLD,Full Access
Bayview Thornlands,Bayview State School,"77 Ziegenfusz Road, THORNLANDS, QLD Australia 4164",-27.562331999999998,153.261797,QLD,Assisted Access
Sippy Downs,Siena Catholic College,"60 Sippy Downs Drive, SIPPY DOWNS, QLD Australia 4556",-26.71676793,153.05750012,QLD,Full Access
North Lakes North,Bounty Boulevard State School,"195 Bounty Boulevard, NORTH LAKES, QLD Australia 4509",-27.21562777,153.00750375,QLD,Full Access
Mango Hill South,Mango Hill State School,"39 Bonnet Parade, MANGO HILL, QLD Australia 4509",-27.2433669,153.0347985,QLD,Full Access
Windaroo,Windaroo State School,"300 Mt Warren Boulevard, MOUNT WARREN PARK, QLD Australia 4207",-27.732816,153.196227,QLD,Full Access
Coomera North,Coomera Rivers State School,"81 - 87 Finnegan Way, COOMERA, QLD Australia 4209",-27.845122,153.326235,QLD,Full Access
Victoria Point Central,Victoria Point Community Hall,"Cnr Colburn Avenue and Link Road, Victoria Point, QLD Australia 4165",-27.58407342650345,153.2928072939179,QLD,Full Access
Samford Village,Samford Community Centre,"41 School Road, Samford, QLD Australia 4520",-27.37748375,152.87948728,QLD,Full Access
Charleville North,Charleville State High School,"Cnr Partridge & Hunter Streets, Charleville, QLD Australia 4470",-26.397390218058533,146.25828346693422,QLD,Assisted Access
Tallebudgera Valley,Tallebudgera Valley Community Centre,"611 Tallebudgera Creek Road, TALLEBUDGERA VALLEY, QLD Australia 4228",-28.15212119,153.4023571,QLD,Full Access
Gracemere,Gracemere Community Centre,"6-9 Barry Street, GRACEMERE, QLD Australia 4702",-23.437493,150.454249,QLD,Assisted Access
Redcliffe TAFE,Redcliffe TAFE,"64-68 Klingner Road, REDCLIFFE, QLD Australia 4020",-27.221467,153.10904399999998,QLD,Assisted Access
Maroochydore East,Millwell Road Community Centre,"11 Millwell Road East, MAROOCHYDORE, QLD Australia 4558",-26.65537915,153.08369994,QLD,Full Access
Milton,Lavalla Centre,"58 Fernberg Road, PADDINGTON, QLD Australia 4064",-27.4638578,152.9993134,QLD,Full Access
Fitzgibbon,Fitzgibbon Community Centre,"545 Roghan Road, FITZGIBBON, QLD Australia 4018",-27.33894918,153.02770615,QLD,Assisted Access
Willowbank,Amberley Girl Guides Hut,"21 Wellington Rise, WILLOWBANK, QLD Australia 4306",-27.660824556417186,152.67828785225373,QLD,Full Access
Plainland,Faith Lutheran College,"5 Faith Avenue, PLAINLAND, QLD Australia 4341",-27.5686283,152.4157441,QLD,Assisted Access
Narangba Valley,Narangba Sporting Complex,"164-168 Harris Avenue, Narangba, QLD Australia 4504",-27.17108595,152.94327557,QLD,Full Access
South Pine,South Pine Community Church,"10 South Pine Road, WARNER, QLD Australia 4500",-27.335209,152.960287,QLD,Full Access
Burdell,St Clare's Catholic School - Recreation Hall,"Burdell Drive, Burdell, QLD Australia 4818",-19.258301,146.705311,QLD,Full Access
Mountain Creek South,Brightwater State School,"20 Dianella Drive, Mountain Creek, QLD Australia 4557",-26.71045228,153.11135888,QLD,Full Access
Bunya,"Hills Community Function Centre, James Drysdale Reserve","Jinker Track, BUNYA, QLD Australia 4055",-27.378764999999998,152.94728800000001,QLD,Assisted Access
Kooralbyn,Kooralbyn Community Centre,"79 Ogilvie Place, Kooralbyn, QLD Australia 4285",-28.08942122,152.842049,QLD,Assisted Access
Highfields North,Highfields State Secondary College,"10 O'Brien Road, Highfields, QLD Australia 4352",-27.44773855,151.95114255,QLD,Full Access
Woodridge East,Harris Fields State School Assembly Hall,"10 - 38 Smith Road, WOODRIDGE, QLD Australia 4114",-27.63013549,153.11609834,QLD,Full Access
Yarrabilba,Yarrabilba State School,"1-35 Darnell Street, Yarrabilba, QLD Australia 4207",-27.80412278,153.11447703,QLD,Full Access
Beaudesert East,Beaudesert State School,"15-17 Tina Street (access via Eaglesfield Street), Beaudesert, QLD Australia 4285",-27.988743,153.003443,QLD,Full Access
Griffin,Griffin State School,"19 Wesley Road, Griffin, QLD Australia 4503",-27.2566228,153.0238653,QLD,Full Access
Caboolture North,Pumicestone State School,"75 Cottrill Road, Caboolture, QLD Australia 4510",-27.0579006,152.9568649,QLD,Full Access
Kewarra Beach,Kewarra Beach Community Hall,"41 Poolwood Road, KEWARRA BEACH, QLD Australia 4879",-16.7902793,145.68186,QLD,Full Access
Cashmere,Papilio Early Learning Centre,"2 Sarow Drive, Cashmere, QLD Australia 4500",-27.2999159,152.9387095,QLD,Full Access
Cloncurry,Cloncurry Shire Hall Meeting Room,"38-46 Daintree St, Cloncurry, QLD Australia 4824",-20.7047368,140.5069219,QLD,Assisted Access
Maleny,Maleny Community Centre,"23 Maple Street, Maleny, QLD Australia 4552",-26.758696,152.851492,QLD,Assisted Access
Upper Caboolture,Upper Caboolture Farmers Assembly Hall,"704 Caboolture River Road, UPPER CABOOLTURE, QLD Australia 4510",-27.11770064,152.88620889,QLD,Full Access
Bundamba,Oasis Church of Christ,"25 Byrne Street, Bundamba, QLD Australia 4304",-27.6049899,152.8126807,QLD,Assisted Access
Algester South,St Stephen's Catholic Primary School,"156 Ridgewood Road, Algester, QLD Australia 4115",-27.619104,153.029539,QLD,Full Access
Woolloongabba,Nazareth Lutheran Church Hall,"12 Hawthorne Street, Woolloongabba, QLD Australia 4102",-27.4887294,153.0346611,QLD,Full Access
Emerald Christian College,Emerald  Christian College,"6373 Gregory Highway, Emerald, QLD Australia 4720",-23.55316906,148.17081571,QLD,Full Access
Arundel Central,Parkwood Arundel Community Centre,"Napper Road, Arundel, QLD Australia 4214",-27.94461648,153.36761562,QLD,Full Access
Belmont East,Gateway Church,"1374 Old Cleveland Road, Carindale, QLD Australia 4152",-27.50176695,153.12323753,QLD,Assisted Access
Mansfield North,Citipointe Christian College Hall,"322 Wecker Road, Carindale, QLD Australia 4152",-27.5339686,153.1133598,QLD,Full Access
Burdell North,North Shore State School,"9 Langford Street, BURDELL, QLD Australia 4818",-19.23361431,146.69614903,QLD,Full Access
Murrumba Downs North,Living Faith Lutheran Primary School,"50 Brays Road, Murrumba Downs, QLD Australia 4503",-27.2556215,153.01433802,QLD,Full Access
Narangba West,Narangba Valley State School,"59-85 Creekside Drive, NARANGBA, QLD Australia 4504",-27.17372078,152.93366642,QLD,Full Access
Pimpama East,Pimpama State Primary College,"Cnr Dixon Drive & Cunningham Drive North, PIMPAMA, QLD Australia 4209",-27.83425464,153.32297449,QLD,Full Access
Worongary South,Mudgeeraba Showground,"115 Mudgeeraba Road, WORONGARY, QLD Australia 4213",-28.0608424,153.3544297,QLD,Assisted Access
Kirwan East,Greenwood Park Sporting Complex,"Thuringowa Drive, KIRWAN, QLD Australia 4817",-19.29114702,146.73915626,QLD,Full Access
Reedy Creek South,Reedy Creek Baptist Church,"10 Gemvale Road, REEDY CREEK, QLD Australia 4228",-28.10007291,153.39977143,QLD,Full Access
Pacific Pines North,Jubilee Primary School,"34 Manra Way, PACIFIC PINES, QLD Australia 4211",-27.927349999999997,153.31565999999998,QLD,Full Access
Caloundra North,Caloundra Community Centre,"58A Queen Street, Caloundra, QLD Australia 4551",-26.794435999999997,153.13067,QLD,Full Access
Samford,The Shed Samford,"44 Mount Glorious Road, Samford Village, QLD Australia 4520",-27.37245852759839,152.88235259391786,QLD,Assisted Access
Redbank Plains South,Fernbrooke State School,"8 Regents Drive, Redbank Plains, QLD Australia 4301",-27.662999,152.844372,QLD,Full Access
Kangaroo Point,Kangaroo Point Uniting Church Hall,"46 Linton St, Kangaroo Point, QLD Australia 4169",-27.4836633,153.0372597,QLD,Full Access
Coen,James Love Building,"56 Taylor St, Coen, QLD Australia 4892",-13.9447537,143.2034471,QLD,Full Access
Mackay,Jubilee Community Centre (JCC),"73 Gordon St, Mackay, QLD Australia 4740",-21.143852,149.181228,QLD,Full Access
Noosaville West,Good Shepherd Lutheran Church,"115 Eumundi Rd, Noosaville, QLD Australia 4566",-26.4087827,153.0494119,QLD,Full Access
Noosaville,Noosa Baptist Church,"1 Lake Weyba Dr, Noosaville, QLD Australia 4566",-26.40386,153.0715269,QLD,Full Access
Deebing Heights,Deebing Heights State School,"81 Rawlings Rd, Deebing Heights, QLD Australia 4306",-27.6736493,152.7496899,QLD,Full Access
Aurukun,Wo'uw Ko'alam Community Centre,"Cnr Tal Tal Street and MacKenzie Drive, AURUKUN, QLD Australia 4892",-13.362643986109187,141.72690409999998,QLD,Full Access
Eimeo,Mackay Northern Beaches State High School,"30 Rosewood Dr, Rural View, QLD Australia 4740",-21.0686875,149.1615379,QLD,Full Access
Mabel Park,Mabel Park State High School,"72-116 Paradise Rd, Slacks Creek, QLD Australia 4127",-27.639403,153.1291,QLD,Full Access
Flying Fish Point,QCWA Hall,"3 Alice St, Flying Fish Point, QLD Australia 4860",-17.5038409,146.0756941,QLD,Full Access
Shaw,St Benedict's Catholic School,"890 Dalrymple Rd, Shaw, QLD Australia 4818",-19.290365,146.6964894,QLD,Full Access
Bayside,Eastside Community Church,"568 Wondall Rd, Manly West, QLD Australia 4179",-27.474335,153.1465824,QLD,Full Access
Ubobo,Ubobo Memorial Hall,"Cnr Railway Terrace and Cedarvale Road, Ubobo, QLD Australia 4680",-24.406433133315865,151.32206386270445,QLD,Full Access
Miriam Vale,Miriam Vale Community Centre,"41 Blomfield St, Miriam Vale, QLD Australia 4677",-24.327608,151.560426,QLD,Full Access
Macleay Island,Macleay Island Community Centre Hall,"32 High Central Rd, MacLeay Island, QLD Australia 4184",-27.6288769,153.363293,QLD,Full Access
Thorneside,Thorneside Hall,"200 Mooroondu Rd, Thorneside, QLD Australia 4158",-27.4854834,153.2069044,QLD,Full Access
Clontarf Beach,Clontarf Beach State High School,"Cnr Elizabeth Avenue and King Street, CLONTARF, QLD Australia 4019",-27.2492823492624,153.08575579895023,QLD,Full Access
Toowoomba North,Toowoomba West Special School,"26 Gladstone St, Newtown, QLD Australia 4350",-27.547781,151.940864,QLD,Full Access
Atherton,St Mary the Virgin Anglican Church,"36 Alice St, Atherton, QLD Australia 4883",-17.2670998,145.4784483,QLD,Full Access
Logan Village,Logan Office,"Units 4 & 5/36 Centenary Pl, Logan Village, QLD Australia 4207",-27.7700677,153.1102256,QLD,Full Access
Amamoor,Amamoor Hall,"35 Busby St, Amamoor, QLD Australia 4570",-26.3464453,152.6759753,QLD,Full Access
Curra,Curra Community Hall,"10-22 David Dr, Curra, QLD Australia 4570",-26.0824206,152.5802449,QLD,Full Access
Bamaga,"NPA State College, Bamaga Junior Campus","Anu Cres, Bamaga, QLD Australia 4876",-10.8894495,142.3896011,QLD,Assisted Access
Granville,Granville State School,"Cambridge St, Granville, QLD Australia 4650",-25.539011742708187,152.71504424124757,QLD,Full Access
Baringa,Baringa State School,"30 Baringa Dr, Bells Creek, QLD Australia 4551",-26.8081454,153.0825144,QLD,Full Access
Torquay,Hervey Bay Girl Guides Hut,"193 Torquay Terrace, Scarness, QLD Australia 4655",-25.2868857,152.8610579,QLD,Assisted Access
Cooktown,PCYC Cooktown,"3 May St, Cooktown, QLD Australia 4895",-15.4804511,145.2505346,QLD,Full Access
Ripley Valley,"Ripley Valley State Secondary College, Raptor Dome","18 Parkway Ave, South Ripley, QLD Australia 4306",-27.6976897,152.809474,QLD,Full Access
Boonooroo,Boonooroo Community Hall,"117 Eckert Rd, Boonooroo, QLD Australia 4650",-25.67245,152.8876115,QLD,Full Access
Collingwood Park South,Woodlinks State School,"7 Woodlinks Way, Collingwood Park, QLD Australia 4301",-27.63059772621626,152.85332963942568,QLD,Full Access
Tiaro,Tiaro District Community Centre,"9 Forgan Terrace, Tiaro, QLD Australia 4650",-25.728400833567125,152.58269005358122,QLD,Full Access
Longreach,"Arts & Crafts Pavilion, Longreach Showgrounds","Sandpiper St, Longreach, QLD Australia 4730",-23.437670062942416,144.24918924232787,QLD,Assisted Access
Monkland,Monkland State School,"220 Brisbane Rd, Monkland, QLD Australia 4570",-26.2136502,152.6864669,QLD,Full Access
Glenwood,Glenwood Community Hall,"13 Pepper Rd, Glenwood, QLD Australia 4570",-25.9356423,152.6161223,QLD,Full Access
Eudlo,Eudlo Hall,"19 Rosebed St, Eudlo, QLD Australia 4554",-26.7259233,152.9584508,QLD,Assisted Access
Springfield Central,World Knowledge Centre,"37 Sinnathamby Blvd, Springfield Central, QLD Australia 4300",-27.683811646883715,152.90732432593384,QLD,Full Access
Windsor East,Windsor Bowls Club,"69 Blackmore St, Windsor, QLD Australia 4030",-27.430809,153.037304,QLD,No Access
Pialba,Pialba Office,"31 Carlo St, Pialba, QLD Australia 4655",-25.2868994,152.834271,QLD,Assisted Access
Augustine Heights,Augusta State School,"60 Brittains Rd, Augustine Heights, QLD Australia 4300",-27.6554849,152.8778381,QLD,Assisted Access
Hillcrest,Life & Legacy Church,"Unit 13/98 Anzac Ave, Hillcrest, QLD Australia 4118",-27.6656858,153.0325871,QLD,Assisted Access
Minyama,Minyama Office,"2 Eden St, Minyama, QLD Australia 4575",-26.699659,153.1195484,QLD,Assisted Access
Wishart,Mansfield Christian Reformed Church,"Cnr Wishart & Ham Rds, Wishart, QLD Australia 4122",-27.5490443,153.1027532,QLD,Assisted Access
Roma,RSL Roma Sub-Branch Hall,"19 Quintin St, Roma, QLD Australia 4455",-26.568783237890678,148.78719445980224,QLD,Full Access
Kogan,Kogan Memorial Hall,"High St, Kogan, QLD Australia 4406",-27.040192076306713,150.76141465690003,QLD,Assisted Access
Richmond,"Richmond Shire Hall, Supper Room","50 Goldring St, Richmond, QLD Australia 4822",-20.729177268843127,143.14117563187713,QLD,Full Access
Coorparoo South,St Stephen's Coorparoo Hall,"343 Cavendish Rd, Coorparoo, QLD Australia 4151",-27.504983,153.0611052,QLD,Assisted Access
Bargara,"Bargara Central Shopping Centre, Shop 16","699 Bargara Rd, Bargara, QLD Australia 4670",-24.8181054,152.4551391,QLD,Assisted Access
Surfers Paradise,Surfers Paradise Boulevard Office,"Unit 2/3298 Surfers Paradise Blvd, Surfers Paradise, QLD Australia 4217",-27.9981146,153.4281932,QLD,Assisted Access
Toowong South,Toowong Community Meeting Hall,"56 Josling St, Toowong, QLD Australia 4066",-27.4915235,152.9908872,QLD,Assisted Access
Hillview,Hillview Memorial Hall,"20 Widgee Creek Rd, Hillview, QLD Australia 4285",-28.2151576,153.0066178,QLD,Full Access
Biloela,Biloela State School,"48 Rainbow St, Biloela, QLD Australia 4715",-24.3984973,150.5160903,QLD,Full Access
Goondiwindi West,Goondiwindi Waggamba Community Cultural Centre,"18 Russell St, Goondiwindi, QLD Australia 4390",-28.5377037,150.2951482,QLD,Full Access
Theodore,Theodore Memorial RSL Hall,"30 The Blvd, Theodore, QLD Australia 4719",-24.9501731,150.075594,QLD,Full Access
Buderim Headland,Headlands Bowls Club,"1 Syd Lingard Dr, Buderim, QLD Australia 4556",-26.6787516,153.0939896,QLD,Assisted Access
Point Lookout,Point Lookout Community Hall,"E Coast Rd, Point Lookout, QLD Australia 4183",-27.425972697928348,153.52103194186407,QLD,Assisted Access
Newmarket South,St James' Church Hall,"58 Enoggera Rd, Newmarket, QLD Australia 4051",-27.4396217,153.0067557,QLD,Assisted Access
Dalveen,Dalveen Hall,"38 Pine Cres, Dalveen, QLD Australia 4374",-28.4897534,151.9739498,QLD,Full Access
Childers,Isis Cultural Centre,"49 Churchill St, Childers, QLD Australia 4660",-25.2358128,152.2799587,QLD,Assisted Access
Shailer Park,Shailer Park State School,"19 Bulwarna St, Shailer Park, QLD Australia 4128",-27.6606569,153.1886162,QLD,Full Access
Tamwoy Town,Tamwoy Town Hall,"Olandi St, Thursday Island, QLD Australia 4875",-10.5792277,142.2104282,QLD,Assisted Access
Weipa North,Storm surge shelter,"Hibberd Dr, Rocky Point, QLD Australia 4874",-12.6234283,141.8787115,QLD,Assisted Access
Mount Morgan,"Mount Morgan Central State School, Back Gate","cnr Gordon and Central Streets, Mount Morgan, QLD Australia 4714",-23.646409157048083,150.38770935330353,QLD,Assisted Access
Innisfail,Innisfail Shire Hall,"70 Rankin St, Innisfail, QLD Australia 4860",-17.5230182,146.0301527,QLD,Full Access
Annandale East,"Annandale Community Centre, Annandale Shopping Centre","73 MacArthur Dr, Annandale, QLD Australia 4814",-19.3164559,146.7906671,QLD,Full Access
Camp Hill,Camp Hill State School Hall,"Ferguson Rd, Camp Hill, QLD Australia 4152",-27.491864045321936,153.079455228064,QLD,Full Access
Lota,Lota State School,"26 Richard St, Lota, QLD Australia 4179",-27.468786173071184,153.18645945819705,QLD,Full Access
